target,middle,source,session,heldout_class,relative_induced_cycle_discrepancy
5,2,8,0train,right_hand,0.750954368271502
5,2,8,0train,feet,0.7467883542624397
5,2,8,0train,tongue,0.8435335257715729
5,2,8,1test,left_hand,0.892226510037166
5,2,8,1test,right_hand,0.7933841763534625
5,2,8,1test,feet,0.8082072733991038
5,2,8,1test,tongue,0.8535473032885824
5,2,9,0train,left_hand,0.6890389360499203
5,2,9,0train,right_hand,0.6016351876484605
5,2,9,0train,feet,0.6191437053776941
5,2,9,0train,tongue,0.620698788391698
5,2,9,1test,left_hand,0.653011049068986
5,2,9,1test,right_hand,0.5431563850763045
5,2,9,1test,feet,0.6419193032644288
5,2,9,1test,tongue,0.6102892918306574
5,3,1,0train,left_hand,0.5928587243219581
5,3,1,0train,right_hand,0.5272596616248589
5,3,1,0train,feet,0.45493480751627224
5,3,1,0train,tongue,0.6010932889022236
5,3,1,1test,left_hand,0.5698806834510534
5,3,1,1test,right_hand,0.549225858480186
5,3,1,1test,feet,0.5273191392983506
5,3,1,1test,tongue,0.38917705234931405
5,3,2,0train,left_hand,0.9074959540065773
5,3,2,0train,right_hand,1.0368617515372531
5,3,2,0train,feet,1.0596970318952428
5,3,2,0train,tongue,0.8192266652809825
5,3,2,1test,left_hand,0.6623261864660822
5,3,2,1test,right_hand,0.7813984816638272
5,3,2,1test,feet,0.7652112079036986
5,3,2,1test,tongue,0.7418498610249024
5,3,4,0train,left_hand,0.7889445220177282
5,3,4,0train,right_hand,0.8218781091183508
5,3,4,0train,feet,0.8084658312718351
5,3,4,0train,tongue,0.8150544323659259
5,3,4,1test,left_hand,0.5757644192187176
5,3,4,1test,right_hand,0.6047150985747166
5,3,4,1test,feet,0.5366673178883841
5,3,4,1test,tongue,0.5907116500825875
5,3,6,0train,left_hand,0.7882361994486449
5,3,6,0train,right_hand,0.8569730286234997
5,3,6,0train,feet,0.743559194745628
5,3,6,0train,tongue,0.7828837014023377
5,3,6,1test,left_hand,0.8700078294227314
5,3,6,1test,right_hand,0.8123178951256481
5,3,6,1test,feet,0.902312286790488
5,3,6,1test,tongue,0.7378778325732593
5,3,7,0train,left_hand,0.5957612932653614
5,3,7,0train,right_hand,0.6771461011815882
5,3,7,0train,feet,0.5864608009042697
5,3,7,0train,tongue,0.7627949236153337
5,3,7,1test,left_hand,0.5777866828562075
5,3,7,1test,right_hand,0.7019720098124314
5,3,7,1test,feet,0.5516805868489113
5,3,7,1test,tongue,0.6646587719943576
5,3,8,0train,left_hand,0.704225242297444
5,3,8,0train,right_hand,0.7003596950988021
5,3,8,0train,feet,0.6877419068303559
5,3,8,0train,tongue,0.8251760401411391
5,3,8,1test,left_hand,0.9343446734872862
5,3,8,1test,right_hand,0.8147570992777751
5,3,8,1test,feet,0.8484620692091147
5,3,8,1test,tongue,0.8413516480544507
5,3,9,0train,left_hand,0.5287067291191949
5,3,9,0train,right_hand,0.5932181114067421
5,3,9,0train,feet,0.5758756334631651
5,3,9,0train,tongue,0.6309168594538552
5,3,9,1test,left_hand,0.566368699900687
5,3,9,1test,right_hand,0.47879335263797884
5,3,9,1test,feet,0.6345265753976848
5,3,9,1test,tongue,0.5636928998755797
5,4,1,0train,left_hand,0.6370881677943443
5,4,1,0train,right_hand,0.5309694667516321
5,4,1,0train,feet,0.48949232206175275
5,4,1,0train,tongue,0.610343041260532
5,4,1,1test,left_hand,0.5458574357277334
5,4,1,1test,right_hand,0.49928680154232535
5,4,1,1test,feet,0.5537423659921018
5,4,1,1test,tongue,0.5848418345054052
5,4,2,0train,left_hand,0.9405552443912769
5,4,2,0train,right_hand,1.021695304688714
5,4,2,0train,feet,1.0656709812949055
5,4,2,0train,tongue,0.7992170757009239
5,4,2,1test,left_hand,0.638477665297057
5,4,2,1test,right_hand,0.6856531399672461
5,4,2,1test,feet,1.0164337152445164
5,4,2,1test,tongue,0.642846850428951
5,4,3,0train,left_hand,0.7000378650642782
5,4,3,0train,right_hand,0.574004650842406
5,4,3,0train,feet,0.7316903832809714
5,4,3,0train,tongue,0.7427089433826551
5,4,3,1test,left_hand,0.766603124053151
5,4,3,1test,right_hand,0.7680124060622673
5,4,3,1test,feet,0.6921213816843387
5,4,3,1test,tongue,0.7986378305594403
5,4,6,0train,left_hand,0.7777444215323988
5,4,6,0train,right_hand,0.7102843889680936
5,4,6,0train,feet,0.8308682621745546
5,4,6,0train,tongue,0.7637979328887866
5,4,6,1test,left_hand,0.7655301042584792
5,4,6,1test,right_hand,0.729167761478247
5,4,6,1test,feet,0.8733162760979364
5,4,6,1test,tongue,0.7628168524388097
5,4,7,0train,left_hand,0.6205720099451479
5,4,7,0train,right_hand,0.6528448954272857
5,4,7,0train,feet,0.5976719558911456
5,4,7,0train,tongue,0.6508478616919985
5,4,7,1test,left_hand,0.6041777938945938
5,4,7,1test,right_hand,0.7183475662166796
5,4,7,1test,feet,0.6332901938395756
5,4,7,1test,tongue,0.6862527488282895
5,4,8,0train,left_hand,0.6756235232809321
5,4,8,0train,right_hand,0.720849912018381
5,4,8,0train,feet,0.7471153768200459
5,4,8,0train,tongue,0.8270035209579022
5,4,8,1test,left_hand,0.9060122943162283
5,4,8,1test,right_hand,0.8323984120945267
5,4,8,1test,feet,0.6987257454576509
5,4,8,1test,tongue,0.8767799297207548
5,4,9,0train,left_hand,0.6038616849257923
5,4,9,0train,right_hand,0.5988508198819578
5,4,9,0train,feet,0.598792183844951
5,4,9,0train,tongue,0.6531510571397139
5,4,9,1test,left_hand,0.6736631935194378
5,4,9,1test,right_hand,0.5416449553000445
5,4,9,1test,feet,0.5792746857396296
5,4,9,1test,tongue,0.6334767886240275
5,6,1,0train,left_hand,0.5864458093293081
5,6,1,0train,right_hand,0.600298017004127
5,6,1,0train,feet,0.5026994275898229
5,6,1,0train,tongue,0.6516627103428894
5,6,1,1test,left_hand,0.6283732312078106
5,6,1,1test,right_hand,0.5197985561419843
5,6,1,1test,feet,0.6700284550367499
5,6,1,1test,tongue,0.5061195675482532
5,6,2,0train,left_hand,0.8744474728323831
5,6,2,0train,right_hand,0.7554987881441056
5,6,2,0train,feet,1.079421680898026
5,6,2,0train,tongue,0.6761399091243702
5,6,2,1test,left_hand,0.6226495866979926
5,6,2,1test,right_hand,0.6695443120263223
5,6,2,1test,feet,0.6822281172719884
5,6,2,1test,tongue,0.7184022779799368
5,6,3,0train,left_hand,0.6621493470875354
5,6,3,0train,right_hand,0.9244749575181516
5,6,3,0train,feet,0.5616639449324605
5,6,3,0train,tongue,0.6691400864005956
5,6,3,1test,left_hand,0.796520816131625
5,6,3,1test,right_hand,0.854513065568891
5,6,3,1test,feet,0.8050149608445772
5,6,3,1test,tongue,0.5249064883233036
5,6,4,0train,left_hand,0.7945796456695755
5,6,4,0train,right_hand,0.7475920792784757
5,6,4,0train,feet,0.8270399280149099
5,6,4,0train,tongue,0.807009872889724
5,6,4,1test,left_hand,0.6043917449001529
5,6,4,1test,right_hand,0.5703591798078158
5,6,4,1test,feet,0.6384303593712737
5,6,4,1test,tongue,0.5306315965529725
5,6,7,0train,left_hand,0.7030594466777811
5,6,7,0train,right_hand,0.5989123742801353
5,6,7,0train,feet,0.5922472009363697
5,6,7,0train,tongue,0.7199519729587969
5,6,7,1test,left_hand,0.8216522550980444
5,6,7,1test,right_hand,0.5913516694018918
5,6,7,1test,feet,0.7763069592113876
5,6,7,1test,tongue,0.6617795853007566
5,6,8,0train,left_hand,0.6309836600655625
5,6,8,0train,right_hand,0.7530915280738043
5,6,8,0train,feet,0.7584949981039355
5,6,8,0train,tongue,0.8380210652420471
5,6,8,1test,left_hand,0.9044047987660038
5,6,8,1test,right_hand,0.7985485654802349
5,6,8,1test,feet,0.7068116327628902
5,6,8,1test,tongue,0.8243198228354001
5,6,9,0train,left_hand,0.6139517683642486
5,6,9,0train,right_hand,0.6248986593362388
5,6,9,0train,feet,0.6238436047687506
5,6,9,0train,tongue,0.6362033959404202
5,6,9,1test,left_hand,0.6488141996914193
5,6,9,1test,right_hand,0.560314817693112
5,6,9,1test,feet,0.6117011132992849
5,6,9,1test,tongue,0.6084876819289322
5,7,1,0train,left_hand,0.4916670920467095
5,7,1,0train,right_hand,0.6359334252754406
5,7,1,0train,feet,0.451863517332377
5,7,1,0train,tongue,0.5277290348004343
5,7,1,1test,left_hand,0.6100987637620605
5,7,1,1test,right_hand,0.6298535015941653
5,7,1,1test,feet,0.47849110747773355
5,7,1,1test,tongue,0.4190892503523084
5,7,2,0train,left_hand,0.8893337642739101
5,7,2,0train,right_hand,0.7176671443344255
5,7,2,0train,feet,1.0186872221934284
5,7,2,0train,tongue,0.7353383362795607
5,7,2,1test,left_hand,0.638637683223148
5,7,2,1test,right_hand,0.6312251141922411
5,7,2,1test,feet,0.9751352919259283
5,7,2,1test,tongue,0.7503337134500294
5,7,3,0train,left_hand,0.5295538487371966
5,7,3,0train,right_hand,0.9385745548711919
5,7,3,0train,feet,0.5645065616237592
5,7,3,0train,tongue,0.695225272244775
5,7,3,1test,left_hand,0.5948920351462894
5,7,3,1test,right_hand,0.8452038926137168
5,7,3,1test,feet,0.5871914499694724
5,7,3,1test,tongue,0.5458649536358559
5,7,4,0train,left_hand,0.8423268473605313
5,7,4,0train,right_hand,0.8856551213929869
5,7,4,0train,feet,0.7998063206973358
5,7,4,0train,tongue,0.7846113669394637
5,7,4,1test,left_hand,0.54635605491209
5,7,4,1test,right_hand,0.6006645846681623
5,7,4,1test,feet,0.5624969715783662
5,7,4,1test,tongue,0.5563850124720754
5,7,6,0train,left_hand,0.773366832379573
5,7,6,0train,right_hand,0.7521034227557695
5,7,6,0train,feet,0.8083509122183647
5,7,6,0train,tongue,0.7805717216918928
5,7,6,1test,left_hand,0.7941899393705698
5,7,6,1test,right_hand,0.7318565890405317
5,7,6,1test,feet,0.8854547203302193
5,7,6,1test,tongue,0.7530683963998936
5,7,8,0train,left_hand,0.6833674403094563
5,7,8,0train,right_hand,0.7361260008689342
5,7,8,0train,feet,0.7295677049903788
5,7,8,0train,tongue,0.8696313754736199
5,7,8,1test,left_hand,0.9032384706136131
5,7,8,1test,right_hand,0.8105621851132864
5,7,8,1test,feet,0.8061923140313222
5,7,8,1test,tongue,0.9415832544784906
5,7,9,0train,left_hand,0.5803435587570999
5,7,9,0train,right_hand,0.5074723045653992
5,7,9,0train,feet,0.5788946126721888
5,7,9,0train,tongue,0.6048553241952471
5,7,9,1test,left_hand,0.6406536603712651
5,7,9,1test,right_hand,0.4684262494529335
5,7,9,1test,feet,0.5458012334082041
5,7,9,1test,tongue,0.5977540857344249
5,8,1,0train,left_hand,0.684996203265289
5,8,1,0train,right_hand,0.6759828179264906
5,8,1,0train,feet,0.6687221664912082
5,8,1,0train,tongue,0.7621160316399678
5,8,1,1test,left_hand,0.6173221686269152
5,8,1,1test,right_hand,0.6488728103558407
5,8,1,1test,feet,0.6358822078724585
5,8,1,1test,tongue,0.7199028034514682
5,8,2,0train,left_hand,0.7182997879587648
5,8,2,0train,right_hand,0.8192279432704446
5,8,2,0train,feet,0.979525355751252
5,8,2,0train,tongue,1.065392987197944
5,8,2,1test,left_hand,0.7206769895576884
5,8,2,1test,right_hand,0.942816517333527
5,8,2,1test,feet,1.066152585491464
5,8,2,1test,tongue,0.7502302669677383
5,8,3,0train,left_hand,0.7065882271172285
5,8,3,0train,right_hand,0.7516273862801202
5,8,3,0train,feet,0.7194821606654166
5,8,3,0train,tongue,0.7273109032967217
5,8,3,1test,left_hand,0.8618479080582024
5,8,3,1test,right_hand,0.8156339530906381
5,8,3,1test,feet,0.8104034198188939
5,8,3,1test,tongue,0.7606865565731585
5,8,4,0train,left_hand,0.809174765118469
5,8,4,0train,right_hand,0.8896584012624543
5,8,4,0train,feet,0.830565545461314
5,8,4,0train,tongue,0.7900597311058393
5,8,4,1test,left_hand,0.634971259194353
5,8,4,1test,right_hand,0.5682576920339422
5,8,4,1test,feet,0.5990010067256214
5,8,4,1test,tongue,0.5529075342345222
5,8,6,0train,left_hand,0.7029624083624005
5,8,6,0train,right_hand,0.8123820596144474
5,8,6,0train,feet,0.8739927167990645
5,8,6,0train,tongue,0.796830910307
5,8,6,1test,left_hand,0.8163962820975906
5,8,6,1test,right_hand,0.7156614504891697
5,8,6,1test,feet,0.8799476791436122
5,8,6,1test,tongue,0.7814199302787516
5,8,7,0train,left_hand,0.5951767542542186
5,8,7,0train,right_hand,0.7124484420823811
5,8,7,0train,feet,0.7347090378039571
5,8,7,0train,tongue,0.7859886794323416
5,8,7,1test,left_hand,0.7884142927413421
5,8,7,1test,right_hand,0.7244775907353308
5,8,7,1test,feet,0.7739553467584526
5,8,7,1test,tongue,0.8268579857107275
5,8,9,0train,left_hand,0.5806916448300709
5,8,9,0train,right_hand,0.6105938748930108
5,8,9,0train,feet,0.5793114700573496
5,8,9,0train,tongue,0.6709200198949312
5,8,9,1test,left_hand,0.69463125497385
5,8,9,1test,right_hand,0.5600016869409288
5,8,9,1test,feet,0.5879224415428052
5,8,9,1test,tongue,0.5626378949025292
5,9,1,0train,left_hand,0.6322742413885366
5,9,1,0train,right_hand,0.5955859446221752
5,9,1,0train,feet,0.6170129179745252
5,9,1,0train,tongue,0.6467844764502485
5,9,1,1test,left_hand,0.5868707587917238
5,9,1,1test,right_hand,0.6198308133971595
5,9,1,1test,feet,0.5745593003688828
5,9,1,1test,tongue,0.6651090585417426
5,9,2,0train,left_hand,0.9770099661573083
5,9,2,0train,right_hand,0.9260714603635911
5,9,2,0train,feet,1.1032950180062853
5,9,2,0train,tongue,0.7162120279607717
5,9,2,1test,left_hand,0.9191442612111065
5,9,2,1test,right_hand,0.8762054881814502
5,9,2,1test,feet,0.8875104486684509
5,9,2,1test,tongue,0.8599116815660535
5,9,3,0train,left_hand,0.5087808636307661
5,9,3,0train,right_hand,0.8882424383899318
5,9,3,0train,feet,0.622531782128003
5,9,3,0train,tongue,0.5945387398465656
5,9,3,1test,left_hand,0.5810886528486979
5,9,3,1test,right_hand,0.7160713421600465
5,9,3,1test,feet,0.672006552205287
5,9,3,1test,tongue,0.7288510310062289
5,9,4,0train,left_hand,0.7846490691475412
5,9,4,0train,right_hand,0.8389729795688985
5,9,4,0train,feet,0.8282359036753486
5,9,4,0train,tongue,0.8465839268458231
5,9,4,1test,left_hand,0.6615103921522871
5,9,4,1test,right_hand,0.6634980027535905
5,9,4,1test,feet,0.58812796106466
5,9,4,1test,tongue,0.6200072774821547
5,9,6,0train,left_hand,0.7636330424482248
5,9,6,0train,right_hand,0.8078310607460389
5,9,6,0train,feet,0.7811353739142581
5,9,6,0train,tongue,0.7637233041944913
5,9,6,1test,left_hand,0.71829975422149
5,9,6,1test,right_hand,0.7950815069496489
5,9,6,1test,feet,0.8443672126727357
5,9,6,1test,tongue,0.8656571194613532
5,9,7,0train,left_hand,0.6374447450119398
5,9,7,0train,right_hand,0.5537982190874803
5,9,7,0train,feet,0.7127977574743576
5,9,7,0train,tongue,0.7060254401463675
5,9,7,1test,left_hand,0.7043659382831549
5,9,7,1test,right_hand,0.5885116619188023
5,9,7,1test,feet,0.6788351806494048
5,9,7,1test,tongue,0.7351017115632638
5,9,8,0train,left_hand,0.6236212529009882
5,9,8,0train,right_hand,0.7606260793114115
5,9,8,0train,feet,0.731791912007496
5,9,8,0train,tongue,0.8289701215931524
5,9,8,1test,left_hand,0.9351087736288537
5,9,8,1test,right_hand,0.8219108059340899
5,9,8,1test,feet,0.7173042756064103
5,9,8,1test,tongue,0.798854419021178
6,1,2,0train,left_hand,0.7239284884434074
6,1,2,0train,right_hand,0.9153418707316637
6,1,2,0train,feet,1.135334679888937
6,1,2,0train,tongue,0.8564344604287154
6,1,2,1test,left_hand,0.8389960065786122
6,1,2,1test,right_hand,0.7047829496585208
6,1,2,1test,feet,0.9854707846977382
6,1,2,1test,tongue,0.8420845332624697
6,1,3,0train,left_hand,0.5201695419405934
6,1,3,0train,right_hand,0.6539586438807704
6,1,3,0train,feet,0.44829717752621795
6,1,3,0train,tongue,0.5348450536928897
6,1,3,1test,left_hand,0.5391051228703067
6,1,3,1test,right_hand,0.7029540723526446
6,1,3,1test,feet,0.5571758558128616
6,1,3,1test,tongue,0.4712440607289098
6,1,4,0train,left_hand,0.8177713751747814
6,1,4,0train,right_hand,0.8052100061891121
6,1,4,0train,feet,0.8108226508671986
6,1,4,0train,tongue,0.8347008364863616
6,1,4,1test,left_hand,0.5342137836848972
6,1,4,1test,right_hand,0.5641557195081676
6,1,4,1test,feet,0.5495933239334191
6,1,4,1test,tongue,0.5204397794717593
6,1,5,0train,left_hand,0.8291337473460549
6,1,5,0train,right_hand,0.8632493292840131
6,1,5,0train,feet,0.8173096171796249
6,1,5,0train,tongue,0.9287603691331935
6,1,5,1test,left_hand,1.0070902287660584
6,1,5,1test,right_hand,0.895389304681412
6,1,5,1test,feet,0.9883127840213072
6,1,5,1test,tongue,0.9835036408663973
6,1,7,0train,left_hand,0.6124588891678966
6,1,7,0train,right_hand,0.5141765010364331
6,1,7,0train,feet,0.5649502539168146
6,1,7,0train,tongue,0.6848570708354313
6,1,7,1test,left_hand,0.7056687252555139
6,1,7,1test,right_hand,0.7488976169557809
6,1,7,1test,feet,0.6029713126002951
6,1,7,1test,tongue,0.6233334459808435
6,1,8,0train,left_hand,0.759974542088431
6,1,8,0train,right_hand,0.6328314866552367
6,1,8,0train,feet,0.7025049602971636
6,1,8,0train,tongue,0.8096742702001405
6,1,8,1test,left_hand,0.9242051159609214
6,1,8,1test,right_hand,0.7983540237158285
6,1,8,1test,feet,0.6523265238466187
6,1,8,1test,tongue,0.8540048099328701
6,1,9,0train,left_hand,0.5799443298886579
6,1,9,0train,right_hand,0.5641041816129778
6,1,9,0train,feet,0.5128921236431111
6,1,9,0train,tongue,0.5811558652842518
6,1,9,1test,left_hand,0.6726308954983455
6,1,9,1test,right_hand,0.4926178785427379
6,1,9,1test,feet,0.5877900147801078
6,1,9,1test,tongue,0.5566262471629807
6,2,1,0train,left_hand,0.5593770460527799
6,2,1,0train,right_hand,0.5917274766573546
6,2,1,0train,feet,0.5669625159070267
6,2,1,0train,tongue,0.6433590879590702
6,2,1,1test,left_hand,0.6458770749598903
6,2,1,1test,right_hand,0.6671880626138466
6,2,1,1test,feet,0.6629364314446485
6,2,1,1test,tongue,0.5897540632899514
6,2,3,0train,left_hand,0.6028066682868713
6,2,3,0train,right_hand,0.6971523468188764
6,2,3,0train,feet,0.718635308417168
6,2,3,0train,tongue,0.6808293238681109
6,2,3,1test,left_hand,0.812939114692602
6,2,3,1test,right_hand,0.8945872029133478
6,2,3,1test,feet,0.8279391831977532
6,2,3,1test,tongue,0.7966193394210754
6,2,4,0train,left_hand,0.8254740251928971
6,2,4,0train,right_hand,0.8517052431221036
6,2,4,0train,feet,0.8378253217632275
6,2,4,0train,tongue,0.8225946977769926
6,2,4,1test,left_hand,0.5231930520910366
6,2,4,1test,right_hand,0.57367554677651
6,2,4,1test,feet,0.5790355360434076
6,2,4,1test,tongue,0.4843226489479057
6,2,5,0train,left_hand,0.9378744112786461
6,2,5,0train,right_hand,0.8435158549642168
6,2,5,0train,feet,0.9061569934775893
6,2,5,0train,tongue,0.9024876903053233
6,2,5,1test,left_hand,0.768505395829272
6,2,5,1test,right_hand,0.8594780273037786
6,2,5,1test,feet,0.8379582953909246
6,2,5,1test,tongue,1.0835011171471025
6,2,7,0train,left_hand,0.6442893825617072
6,2,7,0train,right_hand,0.5988091512304976
6,2,7,0train,feet,0.6174255793847202
6,2,7,0train,tongue,0.7925707387188078
6,2,7,1test,left_hand,0.6843432486610062
6,2,7,1test,right_hand,0.776401443148205
6,2,7,1test,feet,0.7454346945059845
6,2,7,1test,tongue,0.6539441113565422
6,2,8,0train,left_hand,0.7517716809704923
6,2,8,0train,right_hand,0.7796429733324692
6,2,8,0train,feet,0.7766479640374786
6,2,8,0train,tongue,0.8823561305162732
6,2,8,1test,left_hand,0.9386652814968756
6,2,8,1test,right_hand,0.8896593632877092
6,2,8,1test,feet,0.6930246600311748
6,2,8,1test,tongue,0.8733675107858468
6,2,9,0train,left_hand,0.6682221834244932
6,2,9,0train,right_hand,0.596260649876485
6,2,9,0train,feet,0.6026319502306939
6,2,9,0train,tongue,0.6984834232078901
6,2,9,1test,left_hand,0.7080114551281134
6,2,9,1test,right_hand,0.5813415773285472
6,2,9,1test,feet,0.6108869097320959
6,2,9,1test,tongue,0.6200692531962424
6,3,1,0train,left_hand,0.5494923227690164
6,3,1,0train,right_hand,0.5865767763655956
6,3,1,0train,feet,0.3886224275146543
6,3,1,0train,tongue,0.49200365944192653
6,3,1,1test,left_hand,0.45746837479099023
6,3,1,1test,right_hand,0.5595981997895277
6,3,1,1test,feet,0.4096152507257929
6,3,1,1test,tongue,0.4013343695070015
6,3,2,0train,left_hand,0.6511345497671875
6,3,2,0train,right_hand,0.8944549933256358
6,3,2,0train,feet,1.1532591009269222
6,3,2,0train,tongue,0.9274988192041671
6,3,2,1test,left_hand,0.8231306624500196
6,3,2,1test,right_hand,0.9107466007871168
6,3,2,1test,feet,1.0165275023602551
6,3,2,1test,tongue,0.7118905918856958
6,3,4,0train,left_hand,0.8115059078226681
6,3,4,0train,right_hand,0.8482103195228767
6,3,4,0train,feet,0.8482361069912674
6,3,4,0train,tongue,0.7958937931262092
6,3,4,1test,left_hand,0.5821184251263596
6,3,4,1test,right_hand,0.575876864023474
6,3,4,1test,feet,0.558561194109323
6,3,4,1test,tongue,0.5339494707682049
6,3,5,0train,left_hand,0.8515159843251024
6,3,5,0train,right_hand,0.9042939542420279
6,3,5,0train,feet,0.854830202606813
6,3,5,0train,tongue,0.9023643129254122
6,3,5,1test,left_hand,0.9945473779235892
6,3,5,1test,right_hand,0.8725090735092828
6,3,5,1test,feet,1.0761306295388808
6,3,5,1test,tongue,1.1594303483354498
6,3,7,0train,left_hand,0.6467712880076327
6,3,7,0train,right_hand,0.5629285014115535
6,3,7,0train,feet,0.6096600784962946
6,3,7,0train,tongue,0.6654673685017966
6,3,7,1test,left_hand,0.7455388709908686
6,3,7,1test,right_hand,0.5650466778094123
6,3,7,1test,feet,0.6243707478430807
6,3,7,1test,tongue,0.5851826558392714
6,3,8,0train,left_hand,0.642878128323681
6,3,8,0train,right_hand,0.7254163729137295
6,3,8,0train,feet,0.6853953281313572
6,3,8,0train,tongue,0.7664358655359124
6,3,8,1test,left_hand,0.8069736868949784
6,3,8,1test,right_hand,0.6867973744059552
6,3,8,1test,feet,0.6128016119297844
6,3,8,1test,tongue,0.8624114882364846
6,3,9,0train,left_hand,0.5555894258153652
6,3,9,0train,right_hand,0.5827885547481274
6,3,9,0train,feet,0.5125840677729837
6,3,9,0train,tongue,0.671876310169638
6,3,9,1test,left_hand,0.5758292934988977
6,3,9,1test,right_hand,0.515980547679187
6,3,9,1test,feet,0.5403966369064779
6,3,9,1test,tongue,0.552425578537364
6,4,1,0train,left_hand,0.630925158381446
6,4,1,0train,right_hand,0.5838837135952696
6,4,1,0train,feet,0.4977968881235189
6,4,1,0train,tongue,0.5603732882586874
6,4,1,1test,left_hand,0.5416799820706582
6,4,1,1test,right_hand,0.5326593312611381
6,4,1,1test,feet,0.4157306093457524
6,4,1,1test,tongue,0.4646578301616656
6,4,2,0train,left_hand,0.9915375975695692
6,4,2,0train,right_hand,0.8512375509355431
6,4,2,0train,feet,1.1526609656010884
6,4,2,0train,tongue,0.6809079105537978
6,4,2,1test,left_hand,0.6321696773830604
6,4,2,1test,right_hand,0.6757457428269724
6,4,2,1test,feet,0.9212433458866661
6,4,2,1test,tongue,0.6007591820994468
6,4,3,0train,left_hand,0.558610702021737
6,4,3,0train,right_hand,0.9094945828372145
6,4,3,0train,feet,0.6889164358977902
6,4,3,0train,tongue,0.534560474446362
6,4,3,1test,left_hand,0.7012335788008062
6,4,3,1test,right_hand,0.8472796671056027
6,4,3,1test,feet,0.5241732270267272
6,4,3,1test,tongue,0.7236962270003543
6,4,5,0train,left_hand,0.8833159736407874
6,4,5,0train,right_hand,0.8237622601250119
6,4,5,0train,feet,0.8972294234523605
6,4,5,0train,tongue,0.9438588905967775
6,4,5,1test,left_hand,0.9847780414133155
6,4,5,1test,right_hand,0.8131209933581515
6,4,5,1test,feet,0.919486851671847
6,4,5,1test,tongue,0.9836025239465814
6,4,7,0train,left_hand,0.6321724666776387
6,4,7,0train,right_hand,0.6728465895095925
6,4,7,0train,feet,0.7055458390417146
6,4,7,0train,tongue,0.7254968921323901
6,4,7,1test,left_hand,0.5739914639643555
6,4,7,1test,right_hand,0.635944703926672
6,4,7,1test,feet,0.7031781345763922
6,4,7,1test,tongue,0.6593888795943057
6,4,8,0train,left_hand,0.716090277137506
6,4,8,0train,right_hand,0.7799963600903561
6,4,8,0train,feet,0.646573587783668
6,4,8,0train,tongue,0.7550278987480231
6,4,8,1test,left_hand,0.8361799656694532
6,4,8,1test,right_hand,0.8176192651416868
6,4,8,1test,feet,0.7076902850667167
6,4,8,1test,tongue,0.8243619241955007
6,4,9,0train,left_hand,0.6262368679123076
6,4,9,0train,right_hand,0.6522293174693231
6,4,9,0train,feet,0.5820131356923048
6,4,9,0train,tongue,0.6645230530200863
6,4,9,1test,left_hand,0.7159946177322917
6,4,9,1test,right_hand,0.5191220302906638
6,4,9,1test,feet,0.5469018767308848
6,4,9,1test,tongue,0.5797093167465862
6,5,1,0train,left_hand,0.5845328829404037
6,5,1,0train,right_hand,0.644155807315618
6,5,1,0train,feet,0.591089123809825
6,5,1,0train,tongue,0.6755838771307912
6,5,1,1test,left_hand,0.6226016746784128
6,5,1,1test,right_hand,0.5197985529838659
6,5,1,1test,feet,0.6776421876827173
6,5,1,1test,tongue,0.4969813714581391
6,5,2,0train,left_hand,0.8688673161232963
6,5,2,0train,right_hand,0.7079326109810063
6,5,2,0train,feet,1.065740522978311
6,5,2,0train,tongue,0.7317583179113879
6,5,2,1test,left_hand,0.6301976120422232
6,5,2,1test,right_hand,0.6695443153436822
6,5,2,1test,feet,0.6896390707664166
6,5,2,1test,tongue,0.7201679099475617
6,5,3,0train,left_hand,0.6640983321220576
6,5,3,0train,right_hand,0.8867036113012718
6,5,3,0train,feet,0.6096065345004875
6,5,3,0train,tongue,0.6029591506486397
6,5,3,1test,left_hand,0.7969431349867412
6,5,3,1test,right_hand,0.8545130676321196
6,5,3,1test,feet,0.7929482792765586
6,5,3,1test,tongue,0.514571595273428
6,5,4,0train,left_hand,0.7840636166966899
6,5,4,0train,right_hand,0.8478368652977826
6,5,4,0train,feet,0.811001495140651
6,5,4,0train,tongue,0.8306756248229512
6,5,4,1test,left_hand,0.600220919203958
6,5,4,1test,right_hand,0.5703591752462169
6,5,4,1test,feet,0.6437947938106471
6,5,4,1test,tongue,0.5350310156890441
6,5,7,0train,left_hand,0.6947122804932574
6,5,7,0train,right_hand,0.5832194226628503
6,5,7,0train,feet,0.6372244742347214
6,5,7,0train,tongue,0.6947824619350392
6,5,7,1test,left_hand,0.8584107277416381
6,5,7,1test,right_hand,0.5913516715667093
6,5,7,1test,feet,0.802173232899714
6,5,7,1test,tongue,0.6570502596704996
6,5,8,0train,left_hand,0.6373336680969875
6,5,8,0train,right_hand,0.7191740139420147
6,5,8,0train,feet,0.7869255731992435
6,5,8,0train,tongue,0.836122614181089
6,5,8,1test,left_hand,0.8833870280683765
6,5,8,1test,right_hand,0.7985485665054938
6,5,8,1test,feet,0.7129268918890025
6,5,8,1test,tongue,0.8391866416161691
6,5,9,0train,left_hand,0.6154363980999593
6,5,9,0train,right_hand,0.6091594188350378
6,5,9,0train,feet,0.568546270856333
6,5,9,0train,tongue,0.6577454361098656
6,5,9,1test,left_hand,0.6205547622811313
6,5,9,1test,right_hand,0.5603148196769842
6,5,9,1test,feet,0.5980373841216384
6,5,9,1test,tongue,0.6376884911727411
