mode,subject,source_session,target_session,representation,seed,permutation,score
zero,2,both,both,F2-S,14.0,"0,3,1,2",7.670581234441703
zero,2,both,both,F2-S,14.0,"2,3,0,1",7.694472113190409
zero,2,both,both,F2-S,14.0,"2,0,3,1",7.698240446633739
zero,2,both,both,F2-S,14.0,"0,1,3,2",7.990678477957923
zero,2,both,both,F2-S,14.0,"1,3,0,2",8.316696134917393
zero,2,both,both,F2-S,14.0,"1,0,3,2",8.363336721143455
zero,2,both,both,F2-S,14.0,"2,0,1,3",8.468645014420462
zero,2,both,both,F2-S,14.0,"2,1,0,3",8.47481300372003
zero,2,both,both,F2-S,14.0,"3,0,1,2",8.881675454268755
zero,2,both,both,F2-S,14.0,"3,1,0,2",8.896479726095102
zero,2,both,both,F2-S,15.0,"0,3,1,2",4.422615601470428
zero,2,both,both,F2-S,15.0,"1,3,0,2",4.599685710820345
zero,2,both,both,F2-S,15.0,"1,0,3,2",4.603116279768658
zero,2,both,both,F2-S,15.0,"0,1,3,2",4.7748964433564645
zero,2,both,both,F2-S,15.0,"3,0,1,2",5.500876064628765
zero,2,both,both,F2-S,15.0,"3,1,0,2",5.681924410967606
zero,2,both,both,F2-S,15.0,"2,3,0,1",6.070997636628486
zero,2,both,both,F2-S,15.0,"2,0,3,1",6.216332363001023
zero,2,both,both,F2-S,15.0,"2,3,1,0",6.249411778003745
zero,2,both,both,F2-S,15.0,"2,1,3,0",6.330598411778812
zero,2,both,both,F2-S,15.0,"0,2,3,1",6.9767424283339246
zero,2,both,both,F2-S,15.0,"0,3,2,1",6.977340196275318
zero,2,both,both,F2-S,15.0,"1,3,2,0",7.243765576727759
zero,2,both,both,F2-S,15.0,"2,0,1,3",7.444266459321243
zero,2,both,both,F2-S,15.0,"1,2,3,0",7.467683051885834
zero,2,both,both,F2-S,15.0,"3,0,2,1",7.588943712635622
zero,2,both,both,F2-S,15.0,"2,1,0,3",7.644663808789971
zero,2,both,both,F2-S,15.0,"3,2,0,1",7.647574473251287
zero,2,both,both,F2-S,15.0,"3,1,2,0",8.118672423067567
zero,2,both,both,F2-S,15.0,"1,0,2,3",8.15737373045417
zero,2,both,both,F2-S,15.0,"3,2,1,0",8.245547369367797
zero,2,both,both,F2-S,15.0,"1,2,0,3",8.359853197657252
zero,2,both,both,F2-S,15.0,"0,1,2,3",8.59133501377067
zero,2,both,both,F2-S,15.0,"0,2,1,3",8.669732677132394
zero,2,both,both,F2-S,16.0,"0,1,3,2",4.36004220094671
zero,2,both,both,F2-S,16.0,"0,3,1,2",4.514134802834317
zero,2,both,both,F2-S,16.0,"3,1,0,2",4.686027057574357
zero,2,both,both,F2-S,16.0,"3,0,1,2",4.7978210294409
zero,2,both,both,F2-S,16.0,"1,3,0,2",5.0491761088621585
zero,2,both,both,F2-S,16.0,"1,0,3,2",5.182114717150468
zero,2,both,both,F2-S,16.0,"2,1,3,0",5.995030051648994
zero,2,both,both,F2-S,16.0,"2,3,1,0",6.031909158971876
zero,2,both,both,F2-S,16.0,"2,1,0,3",6.318981375875946
zero,2,both,both,F2-S,16.0,"2,0,1,3",6.459513308278419
zero,2,both,both,F2-S,16.0,"3,1,2,0",6.685052586961102
zero,2,both,both,F2-S,16.0,"3,2,1,0",6.859225237134514
zero,2,both,both,F2-S,16.0,"2,3,0,1",6.906381207780323
zero,2,both,both,F2-S,16.0,"2,0,3,1",7.0414353386501
zero,2,both,both,F2-S,16.0,"0,1,2,3",7.224078441433581
zero,2,both,both,F2-S,16.0,"0,2,1,3",7.248130247394691
zero,2,both,both,F2-S,16.0,"1,2,0,3",7.54111326567403
zero,2,both,both,F2-S,16.0,"1,3,2,0",7.56864035096935
zero,2,both,both,F2-S,16.0,"1,0,2,3",7.597347578454659
zero,2,both,both,F2-S,16.0,"1,2,3,0",7.689290554901067
zero,2,both,both,F2-S,16.0,"3,0,2,1",7.865295279419553
zero,2,both,both,F2-S,16.0,"0,2,3,1",8.030493823442775
zero,2,both,both,F2-S,16.0,"3,2,0,1",8.036780602887776
zero,2,both,both,F2-S,16.0,"0,3,2,1",8.101183884435052
zero,2,both,both,F2-S,17.0,"3,1,2,0",4.574619973615192
zero,2,both,both,F2-S,17.0,"3,2,1,0",4.813342811393682
zero,2,both,both,F2-S,17.0,"2,1,3,0",4.845906871436256
zero,2,both,both,F2-S,17.0,"2,3,1,0",5.015101761175719
zero,2,both,both,F2-S,17.0,"1,3,2,0",5.590283423223726
zero,2,both,both,F2-S,17.0,"1,2,3,0",5.730513609282936
zero,2,both,both,F2-S,17.0,"0,1,3,2",6.1084902479268655
zero,2,both,both,F2-S,17.0,"0,3,1,2",6.292770341081483
zero,2,both,both,F2-S,17.0,"0,1,2,3",6.43476173600686
zero,2,both,both,F2-S,17.0,"0,2,1,3",6.455594810027035
zero,2,both,both,F2-S,17.0,"3,0,1,2",7.029690305622377
zero,2,both,both,F2-S,17.0,"3,1,0,2",7.0979995457996985
zero,2,both,both,F2-S,17.0,"2,1,0,3",7.322513839153112
zero,2,both,both,F2-S,17.0,"2,0,1,3",7.479761445572769
zero,2,both,both,F2-S,17.0,"0,3,2,1",7.4949327138280655
zero,2,both,both,F2-S,17.0,"1,3,0,2",7.545301011810695
zero,2,both,both,F2-S,17.0,"1,0,3,2",7.583576228547777
zero,2,both,both,F2-S,17.0,"0,2,3,1",7.723905848134075
zero,2,both,both,F2-S,17.0,"2,3,0,1",8.263668451773237
zero,2,both,both,F2-S,17.0,"1,0,2,3",8.33142603114583
zero,2,both,both,F2-S,17.0,"2,0,3,1",8.356298877759267
zero,2,both,both,F2-S,17.0,"1,2,0,3",8.370939338914043
zero,2,both,both,F2-S,17.0,"3,0,2,1",8.580258129718844
zero,2,both,both,F2-S,17.0,"3,2,0,1",8.83095414418693
zero,2,both,both,F2-S,18.0,"3,1,2,0",4.493651827400222
zero,2,both,both,F2-S,18.0,"2,1,3,0",4.514979403380313
zero,2,both,both,F2-S,18.0,"3,2,1,0",4.742030263697812
zero,2,both,both,F2-S,18.0,"2,3,1,0",4.837827857726792
zero,2,both,both,F2-S,18.0,"1,3,2,0",5.542821055314457
zero,2,both,both,F2-S,18.0,"1,2,3,0",5.754005390952023
zero,2,both,both,F2-S,18.0,"0,1,3,2",5.869873207022931
zero,2,both,both,F2-S,18.0,"0,3,1,2",6.0755469134808004
zero,2,both,both,F2-S,18.0,"0,1,2,3",6.254128742222614
zero,2,both,both,F2-S,18.0,"0,2,1,3",6.444633574538571
zero,2,both,both,F2-S,18.0,"3,0,1,2",6.898495622129911
zero,2,both,both,F2-S,18.0,"3,1,0,2",6.918227139096784
zero,2,both,both,F2-S,18.0,"2,1,0,3",7.122702057132825
zero,2,both,both,F2-S,18.0,"2,0,1,3",7.269126196481243
zero,2,both,both,F2-S,18.0,"1,0,3,2",7.323905260062389
zero,2,both,both,F2-S,18.0,"1,3,0,2",7.459442522553379
zero,2,both,both,F2-S,18.0,"0,3,2,1",7.544088355246097
zero,2,both,both,F2-S,18.0,"0,2,3,1",7.666866353720804
zero,2,both,both,F2-S,18.0,"2,3,0,1",8.148395824594562
zero,2,both,both,F2-S,18.0,"1,2,0,3",8.321583700356342
zero,2,both,both,F2-S,18.0,"2,0,3,1",8.321610608359496
zero,2,both,both,F2-S,18.0,"1,0,2,3",8.387243005986605
zero,2,both,both,F2-S,18.0,"3,0,2,1",8.584366306186775
zero,2,both,both,F2-S,18.0,"3,2,0,1",8.806309669955443
zero,2,both,both,F2-S,19.0,"0,3,2,1",4.572558139961853
zero,2,both,both,F2-S,19.0,"2,3,0,1",4.67334368398865
zero,2,both,both,F2-S,19.0,"2,0,3,1",4.769014538620917
zero,2,both,both,F2-S,19.0,"0,2,3,1",4.811285667741569
zero,2,both,both,F2-S,19.0,"3,2,0,1",5.586623676104727
zero,2,both,both,F2-S,19.0,"3,0,2,1",5.727055022196163
zero,2,both,both,F2-S,19.0,"1,3,2,0",5.881717087203569
zero,2,both,both,F2-S,19.0,"1,2,3,0",6.046042976512347
zero,2,both,both,F2-S,19.0,"1,3,0,2",6.4019281568747095
zero,2,both,both,F2-S,19.0,"1,0,3,2",6.475610030817656
zero,2,both,both,F2-S,19.0,"2,1,3,0",6.820705178078031
zero,2,both,both,F2-S,19.0,"2,3,1,0",6.922571249498508
zero,2,both,both,F2-S,19.0,"3,2,1,0",7.289845036683995
zero,2,both,both,F2-S,19.0,"3,1,2,0",7.384210015810701
zero,2,both,both,F2-S,19.0,"0,3,1,2",7.4188897691666975
zero,2,both,both,F2-S,19.0,"0,1,3,2",7.437734419339628
zero,2,both,both,F2-S,19.0,"1,2,0,3",7.46499804500619
zero,2,both,both,F2-S,19.0,"1,0,2,3",7.760331681146864
zero,2,both,both,F2-S,19.0,"0,2,1,3",8.068531871023268
zero,2,both,both,F2-S,19.0,"0,1,2,3",8.076181155337679
zero,2,both,both,F2-S,19.0,"3,0,1,2",8.467439182459291
zero,2,both,both,F2-S,19.0,"3,1,0,2",8.540979554452477
zero,2,both,both,F2-S,19.0,"2,1,0,3",8.548722441705026
zero,2,both,both,F2-S,19.0,"2,0,1,3",8.721784208254208
oracle,3,0train,0train,STATIC,,"3,0,2,1",2.203212319616048
oracle,3,0train,0train,STATIC,,"3,2,0,1",2.2054395144905374
oracle,3,0train,0train,STATIC,,"0,3,2,1",2.2437537831075116
oracle,3,0train,0train,STATIC,,"0,2,3,1",2.261472235920631
oracle,3,0train,0train,STATIC,,"2,3,0,1",2.263411761196649
oracle,3,0train,0train,STATIC,,"2,0,3,1",2.2792793065274206
oracle,3,0train,0train,STATIC,,"1,0,2,3",2.2829488547798356
oracle,3,0train,0train,STATIC,,"1,2,0,3",2.2875816352389076
oracle,3,0train,0train,STATIC,,"0,1,2,3",2.3546626660235246
oracle,3,0train,0train,STATIC,,"2,1,0,3",2.3722893903916136
oracle,3,0train,0train,STATIC,,"0,2,1,3",2.3797125665801113
oracle,3,0train,0train,STATIC,,"2,0,1,3",2.3953471644196345
oracle,3,0train,0train,STATIC,,"1,3,2,0",2.4259332561330647
oracle,3,0train,0train,STATIC,,"1,2,3,0",2.446932452482085
oracle,3,0train,0train,STATIC,,"3,1,2,0",2.4584616723519583
oracle,3,0train,0train,STATIC,,"1,3,0,2",2.481537021800399
oracle,3,0train,0train,STATIC,,"3,2,1,0",2.4834044588110378
oracle,3,0train,0train,STATIC,,"1,0,3,2",2.4983425982490837
oracle,3,0train,0train,STATIC,,"3,1,0,2",2.5132585293927616
oracle,3,0train,0train,STATIC,,"2,1,3,0",2.5319990729028703
oracle,3,0train,0train,STATIC,,"3,0,1,2",2.535292296439411
oracle,3,0train,0train,STATIC,,"2,3,1,0",2.5379004326716315
oracle,3,0train,0train,STATIC,,"0,1,3,2",2.5693217867004656
oracle,3,0train,0train,STATIC,,"0,3,1,2",2.5738137329537154
oracle,3,0train,0train,F1,,"3,2,0,1",1.0626701452524379
oracle,3,0train,0train,F1,,"3,0,2,1",1.0822718518417593
oracle,3,0train,0train,F1,,"1,2,0,3",1.1578490876331324
oracle,3,0train,0train,F1,,"0,2,3,1",1.1675982700030638
oracle,3,0train,0train,F1,,"1,0,2,3",1.1953254556687956
oracle,3,0train,0train,F1,,"0,3,2,1",1.2025260028595095
oracle,3,0train,0train,F1,,"2,0,3,1",1.2384991081673273
oracle,3,0train,0train,F1,,"2,3,0,1",1.244656318495067
oracle,3,0train,0train,F1,,"1,2,3,0",1.3811855034986136
oracle,3,0train,0train,F1,,"0,2,1,3",1.3938079873123381
oracle,3,0train,0train,F1,,"1,3,2,0",1.4003729273691445
oracle,3,0train,0train,F1,,"1,0,3,2",1.4470743225798273
oracle,3,0train,0train,F1,,"2,0,1,3",1.4488435110405975
oracle,3,0train,0train,F1,,"1,3,0,2",1.4654426320233778
oracle,3,0train,0train,F1,,"3,2,1,0",1.4669196049375912
oracle,3,0train,0train,F1,,"0,1,2,3",1.5048286787976526
oracle,3,0train,0train,F1,,"3,0,1,2",1.5179186089818337
oracle,3,0train,0train,F1,,"2,1,0,3",1.5348634692647798
oracle,3,0train,0train,F1,,"3,1,2,0",1.6045201679324
oracle,3,0train,0train,F1,,"3,1,0,2",1.6434791838375944
oracle,3,0train,0train,F1,,"2,3,1,0",1.657808762994191
oracle,3,0train,0train,F1,,"0,3,1,2",1.6739093573193418
oracle,3,0train,0train,F1,,"2,1,3,0",1.725032406598353
oracle,3,0train,0train,F1,,"0,1,3,2",1.739139341373333
oracle,3,0train,0train,F2-S,,"3,2,0,1",3.4244477719297963
oracle,3,0train,0train,F2-S,,"3,0,2,1",3.753238339541058
oracle,3,0train,0train,F2-S,,"1,0,2,3",4.292896476483484
oracle,3,0train,0train,F2-S,,"2,0,3,1",4.336301215733627
oracle,3,0train,0train,F2-S,,"1,2,0,3",4.379579784965305
oracle,3,0train,0train,F2-S,,"2,3,0,1",4.422811463073801
oracle,3,0train,0train,F2-S,,"0,3,2,1",4.429614994867943
oracle,3,0train,0train,F2-S,,"0,2,3,1",4.560552518523641
oracle,3,0train,0train,F2-S,,"1,0,3,2",5.2181956426959335
oracle,3,0train,0train,F2-S,,"1,3,2,0",5.263368153058108
oracle,3,0train,0train,F2-S,,"1,2,3,0",5.319241966821687
oracle,3,0train,0train,F2-S,,"1,3,0,2",5.357267595437529
oracle,3,0train,0train,F2-S,,"2,1,0,3",5.834462050529082
oracle,3,0train,0train,F2-S,,"0,1,2,3",5.835488095841144
oracle,3,0train,0train,F2-S,,"2,0,1,3",5.878285207922754
oracle,3,0train,0train,F2-S,,"3,1,2,0",5.882808419631794
oracle,3,0train,0train,F2-S,,"3,0,1,2",5.967970987629317
oracle,3,0train,0train,F2-S,,"3,2,1,0",6.015445164564328
oracle,3,0train,0train,F2-S,,"3,1,0,2",6.04837382025023
oracle,3,0train,0train,F2-S,,"0,2,1,3",6.140850872010448
oracle,3,0train,0train,F2-S,,"2,3,1,0",6.211932424330053
oracle,3,0train,0train,F2-S,,"2,1,3,0",6.229616137608885
oracle,3,0train,0train,F2-S,,"0,1,3,2",6.496453645131985
oracle,3,0train,0train,F2-S,,"0,3,1,2",6.670872324684555
oracle,3,0train,1test,STATIC,,"3,1,0,2",1.2013210173719768
oracle,3,0train,1test,STATIC,,"3,0,1,2",1.2060519681620858
oracle,3,0train,1test,STATIC,,"1,3,0,2",1.2183264535869487
oracle,3,0train,1test,STATIC,,"1,0,3,2",1.2265516074030929
oracle,3,0train,1test,STATIC,,"0,3,1,2",1.235866468329955
oracle,3,0train,1test,STATIC,,"0,1,3,2",1.2404676642154722
oracle,3,0train,1test,STATIC,,"2,1,0,3",1.3011093408952776
oracle,3,0train,1test,STATIC,,"2,0,1,3",1.304933536506419
oracle,3,0train,1test,STATIC,,"1,2,0,3",1.3556321187867626
oracle,3,0train,1test,STATIC,,"2,3,0,1",1.3558212855292782
oracle,3,0train,1test,STATIC,,"2,0,3,1",1.3649521878921838
oracle,3,0train,1test,STATIC,,"0,2,1,3",1.372890971870668
oracle,3,0train,1test,STATIC,,"1,0,2,3",1.3752186849192234
oracle,3,0train,1test,STATIC,,"0,1,2,3",1.3893345471536405
oracle,3,0train,1test,STATIC,,"3,2,0,1",1.3945760343137161
oracle,3,0train,1test,STATIC,,"2,3,1,0",1.4055684417281815
oracle,3,0train,1test,STATIC,,"2,1,3,0",1.411143510731439
oracle,3,0train,1test,STATIC,,"3,0,2,1",1.4157535847937004
oracle,3,0train,1test,STATIC,,"0,2,3,1",1.4322691066578304
oracle,3,0train,1test,STATIC,,"0,3,2,1",1.4431260412958136
oracle,3,0train,1test,STATIC,,"3,2,1,0",1.4447360348691913
oracle,3,0train,1test,STATIC,,"3,1,2,0",1.4612087812674868
oracle,3,0train,1test,STATIC,,"1,2,3,0",1.4648545541416658
oracle,3,0train,1test,STATIC,,"1,3,2,0",1.4752409774862087
oracle,3,0train,1test,F1,,"3,0,1,2",1.161992003171858
oracle,3,0train,1test,F1,,"3,1,0,2",1.2167737914964476
oracle,3,0train,1test,F1,,"1,0,3,2",1.3004373386941461
oracle,3,0train,1test,F1,,"2,0,1,3",1.3207370027087098
oracle,3,0train,1test,F1,,"2,1,0,3",1.325280836530884
oracle,3,0train,1test,F1,,"0,1,3,2",1.3780472113942983
oracle,3,0train,1test,F1,,"1,3,0,2",1.4013747346229453
oracle,3,0train,1test,F1,,"0,3,1,2",1.4072588928558614
oracle,3,0train,1test,F1,,"2,0,3,1",1.506281727885201
oracle,3,0train,1test,F1,,"1,0,2,3",1.5396108585532542
oracle,3,0train,1test,F1,,"2,1,3,0",1.5640623387992487
oracle,3,0train,1test,F1,,"2,3,0,1",1.585249259911576
oracle,3,0train,1test,F1,,"0,1,2,3",1.5962604891567398
oracle,3,0train,1test,F1,,"3,0,2,1",1.6172632590310685
oracle,3,0train,1test,F1,,"2,3,1,0",1.6203564441071598
oracle,3,0train,1test,F1,,"1,2,0,3",1.658132669447897
oracle,3,0train,1test,F1,,"3,1,2,0",1.6704177721879436
oracle,3,0train,1test,F1,,"0,2,1,3",1.6734412463122503
oracle,3,0train,1test,F1,,"3,2,0,1",1.73047601157219
oracle,3,0train,1test,F1,,"0,3,2,1",1.7700083179868928
oracle,3,0train,1test,F1,,"1,3,2,0",1.7733788675310491
oracle,3,0train,1test,F1,,"3,2,1,0",1.7738237742957421
oracle,3,0train,1test,F1,,"0,2,3,1",1.8171519570584125
oracle,3,0train,1test,F1,,"1,2,3,0",1.8391047562898504
oracle,3,0train,1test,F2-S,,"3,0,1,2",3.8902720155928856
oracle,3,0train,1test,F2-S,,"3,1,0,2",3.943141318317533
oracle,3,0train,1test,F2-S,,"2,0,1,3",4.449965073814171
oracle,3,0train,1test,F2-S,,"1,0,3,2",4.53370910455147
oracle,3,0train,1test,F2-S,,"2,1,0,3",4.604122857422948
oracle,3,0train,1test,F2-S,,"1,3,0,2",5.001016975054486
oracle,3,0train,1test,F2-S,,"0,1,3,2",5.041472633622178
oracle,3,0train,1test,F2-S,,"0,3,1,2",5.123021805230998
oracle,3,0train,1test,F2-S,,"2,0,3,1",5.27348305734677
oracle,3,0train,1test,F2-S,,"2,3,0,1",5.457764061596186
oracle,3,0train,1test,F2-S,,"2,3,1,0",5.686864317699094
oracle,3,0train,1test,F2-S,,"2,1,3,0",5.724830293835818
oracle,3,0train,1test,F2-S,,"3,0,2,1",5.782692076113934
oracle,3,0train,1test,F2-S,,"3,2,0,1",5.787898635419941
oracle,3,0train,1test,F2-S,,"1,0,2,3",5.820511912113345
oracle,3,0train,1test,F2-S,,"1,2,0,3",5.870774191133916
oracle,3,0train,1test,F2-S,,"0,1,2,3",5.9669322975357995
oracle,3,0train,1test,F2-S,,"3,1,2,0",6.147363022465544
oracle,3,0train,1test,F2-S,,"3,2,1,0",6.149332512292329
oracle,3,0train,1test,F2-S,,"0,2,1,3",6.19162788667186
oracle,3,0train,1test,F2-S,,"0,3,2,1",6.528429384772432
oracle,3,0train,1test,F2-S,,"0,2,3,1",6.53734091951455
oracle,3,0train,1test,F2-S,,"1,3,2,0",6.632641697692554
oracle,3,0train,1test,F2-S,,"1,2,3,0",6.6383418505380964
oracle,3,1test,0train,STATIC,,"3,2,0,1",1.3684115993330226
oracle,3,1test,0train,STATIC,,"3,0,2,1",1.379334591888767
oracle,3,1test,0train,STATIC,,"1,2,0,3",1.413296045774469
oracle,3,1test,0train,STATIC,,"1,0,2,3",1.4233201533467716
oracle,3,1test,0train,STATIC,,"0,2,3,1",1.4407225653198144
oracle,3,1test,0train,STATIC,,"2,0,3,1",1.4753301238219731
oracle,3,1test,0train,STATIC,,"0,3,2,1",1.4770676025183822
oracle,3,1test,0train,STATIC,,"2,3,0,1",1.503074844062159
oracle,3,1test,0train,STATIC,,"0,2,1,3",1.5319133881955027
oracle,3,1test,0train,STATIC,,"1,2,3,0",1.5344046988736826
oracle,3,1test,0train,STATIC,,"2,0,1,3",1.5663004046020166
oracle,3,1test,0train,STATIC,,"1,3,2,0",1.5724196818437743
oracle,3,1test,0train,STATIC,,"3,2,1,0",1.584251993297802
oracle,3,1test,0train,STATIC,,"1,0,3,2",1.5857017173967631
oracle,3,1test,0train,STATIC,,"0,1,2,3",1.5920490289748275
oracle,3,1test,0train,STATIC,,"1,3,0,2",1.6132206908245406
oracle,3,1test,0train,STATIC,,"2,1,0,3",1.6147339764044621
oracle,3,1test,0train,STATIC,,"3,0,1,2",1.6352383518895257
oracle,3,1test,0train,STATIC,,"3,1,2,0",1.6437418522096336
oracle,3,1test,0train,STATIC,,"3,1,0,2",1.6858918348415992
oracle,3,1test,0train,STATIC,,"2,3,1,0",1.7142075173100575
oracle,3,1test,0train,STATIC,,"0,3,1,2",1.7321810742076102
oracle,3,1test,0train,STATIC,,"2,1,3,0",1.7355000783629344
oracle,3,1test,0train,STATIC,,"0,1,3,2",1.7562922727885248
oracle,3,1test,0train,F1,,"3,2,0,1",0.7117800369208227
oracle,3,1test,0train,F1,,"3,0,2,1",0.7521705609732214
oracle,3,1test,0train,F1,,"1,2,0,3",0.7808875341211493
oracle,3,1test,0train,F1,,"1,0,2,3",0.8016417265280746
oracle,3,1test,0train,F1,,"0,2,3,1",0.83287739515157
oracle,3,1test,0train,F1,,"2,0,3,1",0.8967613026354291
oracle,3,1test,0train,F1,,"0,3,2,1",0.9048670078689854
oracle,3,1test,0train,F1,,"1,2,3,0",0.9208158827798163
oracle,3,1test,0train,F1,,"2,3,0,1",0.9736723692374383
oracle,3,1test,0train,F1,,"1,0,3,2",0.9933454770173449
oracle,3,1test,0train,F1,,"0,2,1,3",1.0201459290337413
oracle,3,1test,0train,F1,,"1,3,2,0",1.045012792318177
oracle,3,1test,0train,F1,,"2,0,1,3",1.0624227919011298
oracle,3,1test,0train,F1,,"1,3,0,2",1.0676873915441825
oracle,3,1test,0train,F1,,"3,2,1,0",1.0683661452348099
oracle,3,1test,0train,F1,,"3,0,1,2",1.1220813300479864
oracle,3,1test,0train,F1,,"0,1,2,3",1.2058599163408403
oracle,3,1test,0train,F1,,"2,1,0,3",1.2247420922023466
oracle,3,1test,0train,F1,,"3,1,2,0",1.2541229104040879
oracle,3,1test,0train,F1,,"3,1,0,2",1.2805170709997422
oracle,3,1test,0train,F1,,"2,3,1,0",1.2878489731205536
oracle,3,1test,0train,F1,,"0,3,1,2",1.3062968055222475
oracle,3,1test,0train,F1,,"2,1,3,0",1.3834482475334673
oracle,3,1test,0train,F1,,"0,1,3,2",1.391822542634552
oracle,3,1test,0train,F2-S,,"3,2,0,1",3.6454793910126635
oracle,3,1test,0train,F2-S,,"3,0,2,1",3.9190930129834682
oracle,3,1test,0train,F2-S,,"1,0,2,3",4.217719091934362
oracle,3,1test,0train,F2-S,,"1,2,0,3",4.410500379583666
oracle,3,1test,0train,F2-S,,"2,0,3,1",4.515813263173207
oracle,3,1test,0train,F2-S,,"0,2,3,1",4.88317036406131
oracle,3,1test,0train,F2-S,,"0,3,2,1",4.9511924232377105
oracle,3,1test,0train,F2-S,,"2,3,0,1",5.013523681895143
oracle,3,1test,0train,F2-S,,"1,0,3,2",5.347435817529227
oracle,3,1test,0train,F2-S,,"1,2,3,0",5.3778625567875284
oracle,3,1test,0train,F2-S,,"1,3,2,0",5.705054022614723
oracle,3,1test,0train,F2-S,,"1,3,0,2",5.76248710386528
oracle,3,1test,0train,F2-S,,"2,0,1,3",6.010425321379016
oracle,3,1test,0train,F2-S,,"3,0,1,2",6.110274105029089
oracle,3,1test,0train,F2-S,,"0,2,1,3",6.28093330577484
oracle,3,1test,0train,F2-S,,"3,2,1,0",6.282942693965339
oracle,3,1test,0train,F2-S,,"0,1,2,3",6.572498422547515
oracle,3,1test,0train,F2-S,,"2,1,0,3",6.593584208679542
oracle,3,1test,0train,F2-S,,"3,1,2,0",6.594396562909475
oracle,3,1test,0train,F2-S,,"2,3,1,0",6.8208526399036264
oracle,3,1test,0train,F2-S,,"3,1,0,2",6.867084574767635
oracle,3,1test,0train,F2-S,,"2,1,3,0",6.9557418182684865
oracle,3,1test,0train,F2-S,,"0,3,1,2",6.991624339080736
oracle,3,1test,0train,F2-S,,"0,1,3,2",7.219313521793341
oracle,3,1test,1test,STATIC,,"3,0,1,2",0.6767246305959724
oracle,3,1test,1test,STATIC,,"3,1,0,2",0.6875455262046778
oracle,3,1test,1test,STATIC,,"1,0,3,2",0.7040583920347481
oracle,3,1test,1test,STATIC,,"1,3,0,2",0.7258824123039735
oracle,3,1test,1test,STATIC,,"2,0,1,3",0.7301857314847268
oracle,3,1test,1test,STATIC,,"0,1,3,2",0.7348204328148127
oracle,3,1test,1test,STATIC,,"2,1,0,3",0.739997549655034
oracle,3,1test,1test,STATIC,,"0,3,1,2",0.7466211231822563
oracle,3,1test,1test,STATIC,,"2,0,3,1",0.7765092496701933
oracle,3,1test,1test,STATIC,,"2,3,0,1",0.7971194694319799
oracle,3,1test,1test,STATIC,,"1,0,2,3",0.8197865002181429
oracle,3,1test,1test,STATIC,,"2,1,3,0",0.8230773254012498
oracle,3,1test,1test,STATIC,,"2,3,1,0",0.8340992651303248
oracle,3,1test,1test,STATIC,,"3,0,2,1",0.8403405599025705
oracle,3,1test,1test,STATIC,,"0,1,2,3",0.8505105889858853
oracle,3,1test,1test,STATIC,,"1,2,0,3",0.8700822594747878
oracle,3,1test,1test,STATIC,,"3,1,2,0",0.887191100854765
oracle,3,1test,1test,STATIC,,"3,2,0,1",0.8891723873985801
oracle,3,1test,1test,STATIC,,"0,2,1,3",0.8902276071795382
oracle,3,1test,1test,STATIC,,"0,3,2,1",0.9075607356035128
oracle,3,1test,1test,STATIC,,"1,3,2,0",0.9243059172511554
oracle,3,1test,1test,STATIC,,"3,2,1,0",0.9264629501816082
oracle,3,1test,1test,STATIC,,"0,2,3,1",0.9361260587611838
oracle,3,1test,1test,STATIC,,"1,2,3,0",0.9526771226693908
oracle,3,1test,1test,F1,,"3,0,1,2",0.8088357779994487
oracle,3,1test,1test,F1,,"3,1,0,2",0.8215931351884274
oracle,3,1test,1test,F1,,"2,0,1,3",0.88513245436478
oracle,3,1test,1test,F1,,"2,1,0,3",0.8940087291290371
oracle,3,1test,1test,F1,,"1,0,3,2",0.9319030204628114
oracle,3,1test,1test,F1,,"0,1,3,2",0.9817559205128905
oracle,3,1test,1test,F1,,"1,3,0,2",1.0322964913987804
oracle,3,1test,1test,F1,,"0,3,1,2",1.0544782141544804
oracle,3,1test,1test,F1,,"2,0,3,1",1.0646142364029234
oracle,3,1test,1test,F1,,"2,1,3,0",1.103283724713492
oracle,3,1test,1test,F1,,"1,0,2,3",1.1226737284069512
oracle,3,1test,1test,F1,,"2,3,0,1",1.1445966014239928
oracle,3,1test,1test,F1,,"0,1,2,3",1.1633186678485858
oracle,3,1test,1test,F1,,"3,0,2,1",1.1759279257817437
oracle,3,1test,1test,F1,,"2,3,1,0",1.1790561197399865
oracle,3,1test,1test,F1,,"3,1,2,0",1.2182374916110787
oracle,3,1test,1test,F1,,"1,2,0,3",1.3050809101991072
oracle,3,1test,1test,F1,,"3,2,0,1",1.3292517319030392
oracle,3,1test,1test,F1,,"0,3,2,1",1.3429103560014837
oracle,3,1test,1test,F1,,"0,2,1,3",1.366317248427101
oracle,3,1test,1test,F1,,"1,3,2,0",1.3689179803655993
oracle,3,1test,1test,F1,,"3,2,1,0",1.412186385191211
oracle,3,1test,1test,F1,,"0,2,3,1",1.4386076958449792
oracle,3,1test,1test,F1,,"1,2,3,0",1.4485554568780759
oracle,3,1test,1test,F2-S,,"3,0,1,2",3.9032985257325077
oracle,3,1test,1test,F2-S,,"3,1,0,2",4.136152333870022
oracle,3,1test,1test,F2-S,,"2,0,1,3",4.240226491585331
oracle,3,1test,1test,F2-S,,"2,1,0,3",4.566384769651073
oracle,3,1test,1test,F2-S,,"1,0,3,2",5.105096957435334
