mode,subject,source_session,target_session,representation,seed,permutation,heldout,error,best_cost,determinants,iterations
oracle,3,0train,1test,F2-S,,"0,3,2,1",0,1.799491903250864,25.78382513104044,"-1,1,-1,1","26,21,13,15"
oracle,3,0train,1test,F2-S,,"0,3,2,1",1,1.0335696931211276,29.332066414709452,"-1,1,-1,1","20,15,21,19"
oracle,3,0train,1test,F2-S,,"0,3,2,1",2,1.724521533823875,26.101349405772915,"-1,1,-1,1","23,26,12,14"
oracle,3,0train,1test,F2-S,,"0,3,2,1",3,1.9708462545765653,20.950726873448595,"-1,1,-1,1","27,39,18,20"
oracle,3,0train,1test,F2-S,,"1,0,2,3",0,2.1620716338762147,17.322829328057246,"-1,1,-1,1","19,23,30,21"
oracle,3,0train,1test,F2-S,,"1,0,2,3",1,1.1852669846315804,21.49947310450085,"-1,1,-1,1","23,23,18,20"
oracle,3,0train,1test,F2-S,,"1,0,2,3",2,1.7799816765527308,18.795889031626594,"-1,1,-1,1","19,19,20,18"
oracle,3,0train,1test,F2-S,,"1,0,2,3",3,0.6931916170528187,22.632221639934606,"-1,1,-1,1","14,11,15,18"
oracle,3,0train,1test,F2-S,,"1,0,3,2",0,1.9240730137365791,11.641436806449654,"-1,1,-1,1","21,23,36,25"
oracle,3,0train,1test,F2-S,,"1,0,3,2",1,1.0922464197928625,16.083112684424727,"-1,1,-1,1","16,16,21,24"
oracle,3,0train,1test,F2-S,,"1,0,3,2",2,1.0277602437087807,16.844424494146953,"-1,1,-1,1","16,24,27,25"
oracle,3,0train,1test,F2-S,,"1,0,3,2",3,0.4896294273132471,18.695731693037445,"-1,1,-1,1","20,15,18,16"
oracle,3,0train,1test,F2-S,,"1,2,0,3",0,2.0398838317703967,18.129838437440583,"-1,1,-1,1","17,22,32,18"
oracle,3,0train,1test,F2-S,,"1,2,0,3",1,1.7589946392767655,18.608494679496552,"-1,1,-1,1","15,17,33,32"
oracle,3,0train,1test,F2-S,,"1,2,0,3",2,1.3431917116307435,22.234236003409745,"-1,1,-1,1","16,16,14,16"
oracle,3,0train,1test,F2-S,,"1,2,0,3",3,0.7287040084560097,23.086028900136384,"-1,1,-1,1","21,14,28,29"
oracle,3,0train,1test,F2-S,,"1,2,3,0",0,2.0823777815145004,25.722718710677366,"-1,1,-1,1","17,15,15,14"
oracle,3,0train,1test,F2-S,,"1,2,3,0",1,1.679671167926251,26.509597143336165,"-1,1,-1,1","19,32,13,21"
oracle,3,0train,1test,F2-S,,"1,2,3,0",2,1.0233453253006002,30.862878070191858,"-1,1,-1,1","22,13,23,25"
oracle,3,0train,1test,F2-S,,"1,2,3,0",3,1.852947575796745,22.352421197287526,"-1,1,-1,1","27,23,23,21"
oracle,3,0train,1test,F2-S,,"1,3,0,2",0,2.12977364908922,12.469270003456044,"-1,1,-1,1","35,20,14,25"
oracle,3,0train,1test,F2-S,,"1,3,0,2",1,1.1192040063701827,17.23469957352677,"-1,1,-1,1","21,18,14,20"
oracle,3,0train,1test,F2-S,,"1,3,0,2",2,1.292594719457649,16.466709518728724,"-1,1,-1,1","17,13,17,24"
oracle,3,0train,1test,F2-S,,"1,3,0,2",3,0.4594446001374344,19.03489068354338,"-1,1,-1,1","14,19,16,15"
oracle,3,0train,1test,F2-S,,"1,3,2,0",0,2.07214314115763,25.752738199402895,"-1,1,-1,1","33,21,14,14"
oracle,3,0train,1test,F2-S,,"1,3,2,0",1,1.0648920096358623,30.437630120804194,"-1,1,-1,1","21,16,19,45"
oracle,3,0train,1test,F2-S,,"1,3,2,0",2,1.7082341622178585,26.989911614376055,"-1,1,-1,1","17,15,12,19"
oracle,3,0train,1test,F2-S,,"1,3,2,0",3,1.787372384681203,22.251672151109922,"-1,1,-1,1","16,20,14,18"
oracle,3,0train,1test,F2-S,,"2,0,1,3",0,0.9690343107062022,15.792742441978016,"-1,1,-1,1","28,16,18,17"
oracle,3,0train,1test,F2-S,,"2,0,1,3",1,1.0770870382021533,15.361022078518133,"-1,1,-1,1","27,26,16,25"
oracle,3,0train,1test,F2-S,,"2,0,1,3",2,1.5678797987127797,13.446665339687051,"-1,1,-1,1","21,26,51,29"
oracle,3,0train,1test,F2-S,,"2,0,1,3",3,0.8359639261930364,16.25865556326204,"-1,1,-1,1","24,17,23,14"
oracle,3,0train,1test,F2-S,,"2,0,3,1",0,1.029506120886716,22.274761371862475,"-1,1,-1,1","22,23,15,13"
oracle,3,0train,1test,F2-S,,"2,0,3,1",1,1.2406276540022303,21.667912587807347,"-1,1,-1,1","24,27,20,22"
oracle,3,0train,1test,F2-S,,"2,0,3,1",2,1.0603227645139017,22.58295568664504,"-1,1,-1,1","19,21,21,17"
oracle,3,0train,1test,F2-S,,"2,0,3,1",3,1.9430265179439217,13.529924024846489,"-1,1,-1,1","33,23,27,23"
oracle,3,0train,1test,F2-S,,"2,1,0,3",0,0.9855669987980561,15.715029222682224,"-1,1,-1,1","23,25,29,25"
oracle,3,0train,1test,F2-S,,"2,1,0,3",1,1.522443166099845,13.528629629029464,"-1,1,-1,1","19,16,23,18"
oracle,3,0train,1test,F2-S,,"2,1,0,3",2,1.3563353019883702,15.171957510042548,"-1,1,-1,1","13,11,27,11"
oracle,3,0train,1test,F2-S,,"2,1,0,3",3,0.739777390536677,15.311136025848711,"-1,1,-1,1","17,14,12,15"
oracle,3,0train,1test,F2-S,,"2,1,3,0",0,1.0551005615560256,23.952225314755417,"-1,1,-1,1","26,14,19,23"
oracle,3,0train,1test,F2-S,,"2,1,3,0",1,1.6076292416369051,21.51797952913506,"-1,1,-1,1","18,21,14,15"
oracle,3,0train,1test,F2-S,,"2,1,3,0",2,1.1148256019199196,24.046325091871246,"-1,1,-1,1","17,15,16,14"
oracle,3,0train,1test,F2-S,,"2,1,3,0",3,1.9472748887229672,14.612734763126312,"-1,1,-1,1","22,27,25,34"
oracle,3,0train,1test,F2-S,,"2,3,0,1",0,1.0241637936591665,22.76164035365194,"-1,1,-1,1","19,16,24,27"
oracle,3,0train,1test,F2-S,,"2,3,0,1",1,1.087590192341244,22.2887986597592,"-1,1,-1,1","14,16,14,12"
oracle,3,0train,1test,F2-S,,"2,3,0,1",2,1.3749612307845702,22.448529625911092,"-1,1,-1,1","21,30,19,22"
oracle,3,0train,1test,F2-S,,"2,3,0,1",3,1.9710488448112056,13.91392015933892,"-1,1,-1,1","20,25,20,22"
oracle,3,0train,1test,F2-S,,"2,3,1,0",0,1.0405304434782705,24.649896762823545,"-1,1,-1,1","13,14,36,18"
oracle,3,0train,1test,F2-S,,"2,3,1,0",1,1.1844910688588182,24.418848513601507,"-1,1,-1,1","19,29,13,18"
oracle,3,0train,1test,F2-S,,"2,3,1,0",2,1.6638194186100999,21.805228547482404,"-1,1,-1,1","33,20,17,20"
oracle,3,0train,1test,F2-S,,"2,3,1,0",3,1.798023386751905,15.792903434538559,"-1,1,-1,1","19,15,12,18"
oracle,3,0train,1test,F2-S,,"3,0,1,2",0,0.7718958456908223,13.31573191134084,"-1,1,-1,1","21,27,21,16"
oracle,3,0train,1test,F2-S,,"3,0,1,2",1,1.0035312922308786,12.168091822635471,"-1,1,-1,1","21,16,12,28"
oracle,3,0train,1test,F2-S,,"3,0,1,2",2,1.5869738745989934,10.841840457815923,"-1,1,-1,1","19,13,22,22"
oracle,3,0train,1test,F2-S,,"3,0,1,2",3,0.5278710030721914,15.16580138502165,"-1,1,-1,1","25,29,27,27"
oracle,3,0train,1test,F2-S,,"3,0,2,1",0,0.8205896205841505,26.2495933039339,"-1,1,-1,1","16,14,15,25"
oracle,3,0train,1test,F2-S,,"3,0,2,1",1,1.210554743610252,24.501851934720072,"-1,1,-1,1","22,22,20,20"
oracle,3,0train,1test,F2-S,,"3,0,2,1",2,1.74955193613331,21.673271429495067,"-1,1,-1,1","19,17,20,13"
oracle,3,0train,1test,F2-S,,"3,0,2,1",3,2.001995775786221,16.2203287508868,"-1,1,-1,1","28,21,19,21"
oracle,3,0train,1test,F2-S,,"3,1,0,2",0,0.858358957753878,13.96363994747178,"-1,1,-1,1","38,24,12,15"
oracle,3,0train,1test,F2-S,,"3,1,0,2",1,1.4039067335580058,11.108981056640609,"-1,1,-1,1","19,19,18,25"
oracle,3,0train,1test,F2-S,,"3,1,0,2",2,1.215718368766055,11.816318284017889,"-1,1,-1,1","14,14,19,17"
oracle,3,0train,1test,F2-S,,"3,1,0,2",3,0.46515725823959364,14.721764005638398,"-1,1,-1,1","16,16,19,17"
oracle,3,0train,1test,F2-S,,"3,1,2,0",0,0.8291798017541281,27.523427080630654,"-1,1,-1,1","36,37,17,15"
oracle,3,0train,1test,F2-S,,"3,1,2,0",1,1.6493517627514327,24.511082401444405,"-1,1,-1,1","14,25,16,15"
oracle,3,0train,1test,F2-S,,"3,1,2,0",2,1.7559880637167264,23.021614149550246,"-1,1,-1,1","22,17,23,19"
oracle,3,0train,1test,F2-S,,"3,1,2,0",3,1.9128433942432561,17.809938303995644,"-1,1,-1,1","30,15,19,15"
oracle,3,0train,1test,F2-S,,"3,2,0,1",0,0.8397707846220791,26.412760373435226,"-1,1,-1,1","14,12,14,32"
oracle,3,0train,1test,F2-S,,"3,2,0,1",1,1.6857296235560735,21.41653400261852,"-1,1,-1,1","21,16,23,18"
oracle,3,0train,1test,F2-S,,"3,2,0,1",2,1.4056115874970916,25.23283028302106,"-1,1,-1,1","18,16,29,17"
oracle,3,0train,1test,F2-S,,"3,2,0,1",3,1.8567866397446968,17.131901964571192,"-1,1,-1,1","28,17,16,23"
oracle,3,0train,1test,F2-S,,"3,2,1,0",0,0.8371345672806084,28.78916946607936,"-1,1,-1,1","22,15,24,14"
oracle,3,0train,1test,F2-S,,"3,2,1,0",1,1.7300499691565947,23.346615284543596,"-1,1,-1,1","37,15,17,19"
oracle,3,0train,1test,F2-S,,"3,2,1,0",2,1.748259312654468,24.960706460534432,"-1,1,-1,1","17,15,20,16"
oracle,3,0train,1test,F2-S,,"3,2,1,0",3,1.8338886632006572,19.077408364549527,"-1,1,-1,1","23,22,22,13"
oracle,3,1test,0train,STATIC,,"0,1,2,3",0,0.15384741900252158,3.217994562560099e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,2,3",1,0.9547476767300942,1.5956756234783133e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,2,3",2,0.12331359940757981,3.321108793206582e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,2,3",3,0.3601403338346318,2.6280906749742287e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,3,2",0,0.1541863110323893,3.418026235669045e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,3,2",1,0.956040718687764,1.7973769757382145e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,3,2",2,0.5912582331573213,2.4998137596214516e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,1,3,2",3,0.054807009911050315,3.6495389922407313e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,1,3",0,0.15399375960549347,3.159276822009394e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,1,3",1,0.1409676591245458,3.238923194359362e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,1,3",2,0.8770801184065831,1.6250361890671907e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,1,3",3,0.35987185105888025,2.570141587015236e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,3,1",0,0.15402365797515785,3.064777899288469e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,3,1",1,0.14099970991238117,3.1444380734720956e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,3,1",2,0.5913454526066653,2.1521369585254177e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,2,3,1",3,0.5543537448256101,1.9565061316421323e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,1,2",0,0.15436656905573257,3.3976612757020203e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,1,2",1,0.6474976100994676,2.416457796515513e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,1,2",2,0.8758680799530684,1.8649975317396814e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,1,2",3,0.05444881509934193,3.6303938163892906e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,2,1",0,0.1540230706127959,3.103633284744662e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,2,1",1,0.6476841291649379,2.1218025513446351e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,2,1",2,0.12257543266665853,3.2121253893505214e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"0,3,2,1",3,0.55278497007399,1.9951960000691271e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,2,3",0,0.6906254416123576,1.7442730266349218e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,2,3",1,0.24994106226322446,2.9046140263557577e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,2,3",2,0.12269936478897953,3.15681212472138e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,2,3",3,0.36005428468221,2.4625679071134478e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,3,2",0,0.6899551329434198,1.9458567356404966e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,3,2",1,0.25003384234100606,3.1044083349027584e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,3,2",2,0.5914909888028534,2.3349287530121175e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,0,3,2",3,0.05422175330948379,3.484742685933117e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,0,3",0,0.6907355512063298,1.7305287151752352e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,0,3",1,0.14168121888333787,3.116631668574185e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,0,3",2,0.22091546943687185,2.932758453322568e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,0,3",3,0.35996380624792956,2.4484250841485616e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,3,0",0,0.6903665909769882,1.8721758472380165e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,3,0",1,0.14204235745599006,3.2574677463774566e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,3,0",2,0.5913695000413479,2.2630801612876734e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,2,3,0",3,0.11062625039935647,3.2597675895692044e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,0,2",0,0.6898058411243138,1.970552638815118e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,0,2",1,0.6480133792771359,2.2943308342562106e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,0,2",2,0.22115542815472145,3.171445758720522e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,0,2",3,0.0542460422683695,3.508901492867268e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,2,0",0,0.6905084275452191,1.9111074853249207e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,2,0",1,0.6479801903623467,2.2354485014093815e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,2,0",2,0.12316617421652501,3.3224958589893783e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"1,3,2,0",3,0.11076488971968337,3.29828810991011e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,1,3",0,0.07948567022006355,3.385213566126532e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,1,3",1,0.24998689027809262,3.0559656940031413e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,1,3",2,0.8768811255228259,1.6674615268677742e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,1,3",3,0.3599467185810346,2.614003603080646e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,3,1",0,0.07957832545694422,3.2906037474668646e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,3,1",1,0.24993410380216255,2.9615472618280453e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,3,1",2,0.5915806443014429,2.1940688263916374e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,0,3,1",3,0.5542370502614236,1.9998876431356787e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,0,3",0,0.0794601920052755,3.426709002937666e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,0,3",1,0.954913922422334,1.6256583128281844e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,0,3",2,0.2209795254878551,3.1393744448068046e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,0,3",3,0.3593803364889976,2.656864656617349e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,3,0",0,0.07993330616848314,3.566507313684155e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,3,0",1,0.9538904902525255,1.767746711487315e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,3,0",2,0.5913634901644684,2.469670423179308e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,1,3,0",3,0.11031279177745743,3.4697156750207314e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,0,1",0,0.07970355558316491,3.3150108591969826e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,0,1",1,0.6477327422579501,2.1514950777136233e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,0,1",2,0.22119364345435313,3.0306386107105263e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,0,1",3,0.554444902766691,2.0251107717535891e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,1,0",0,0.07982848212644168,3.549422393279217e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,1,0",1,0.6479922463945175,2.385641839492759e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,1,0",2,0.8755048449605104,1.8345240877060006e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"2,3,1,0",3,0.11088194382858803,3.4497022369125585e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,1,2",0,0.45483865368830567,2.5625502731407287e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,1,2",1,0.2500379803627423,3.150380634291423e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,1,2",2,0.876099572218676,1.7634860614461706e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,1,2",3,0.05426214561980178,3.530658438061518e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,2,1",0,0.45455089337457827,2.2682858406540366e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,2,1",1,0.24992904686342313,2.8558660096270913e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,2,1",2,0.12238724888725878,3.1093366302969143e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,0,2,1",3,0.5524674027635066,1.8947697515700492e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,0,2",0,0.454937836907456,2.6049028587141408e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,0,2",1,0.9563488990588499,1.721101110975985e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,0,2",2,0.22039871883667192,3.2351973457069044e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,0,2",3,0.054206380038621375,3.5735574419739235e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,2,0",0,0.4548021754131569,2.545083703161827e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,2,0",1,0.9556894525874816,1.662064175084206e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,2,0",2,0.12311395751080899,3.386636226683492e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,1,2,0",3,0.11013626669818627,3.364207530785231e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,0,1",0,0.4545111271812936,2.2541138625086187e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,0,1",1,0.14092440155593322,3.0686281940800476e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,0,1",2,0.22055042877193054,2.887321995656033e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,0,1",3,0.5524256418238652,1.8805682026942088e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,1,0",0,0.4547801447757056,2.489318878028951e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,1,0",1,0.14200248800699158,3.3025312789317207e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,1,0",2,0.8768491940079193,1.690660981108777e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,STATIC,,"3,2,1,0",3,0.1106201665071856,3.305678044402917e-19,"-1,1,-1,1","1,1,1,1"
oracle,3,1test,0train,F1,,"0,1,2,3",0,0.1800235584429691,36.233656354611085,"-1,1,-1,1","14,18,13,9"
oracle,3,1test,0train,F1,,"0,1,2,3",1,0.7055078187303013,18.107734305809394,"-1,1,-1,1","18,14,11,9"
oracle,3,1test,0train,F1,,"0,1,2,3",2,0.18171089227010975,38.161696281650705,"-1,1,-1,1","13,8,18,11"
oracle,3,1test,0train,F1,,"0,1,2,3",3,0.13861764689746,37.602720978726296,"-1,1,-1,1","16,14,18,15"
oracle,3,1test,0train,F1,,"0,1,3,2",0,0.18585952098533307,45.624948426575756,"-1,1,-1,1","17,20,28,13"
oracle,3,1test,0train,F1,,"0,1,3,2",1,0.7164378695072688,27.462731368234166,"-1,1,-1,1","18,10,14,24"
oracle,3,1test,0train,F1,,"0,1,3,2",2,0.27107577572219727,42.896616062984805,"-1,1,-1,1","24,10,12,17"
oracle,3,1test,0train,F1,,"0,1,3,2",3,0.21844937641975276,42.10610629416594,"-1,1,-1,1","25,16,13,8"
oracle,3,1test,0train,F1,,"0,2,1,3",0,0.17745718309482622,30.765776858775098,"-1,1,-1,1","13,13,16,11"
oracle,3,1test,0train,F1,,"0,2,1,3",1,0.19174438207872851,32.61903974577049,"-1,1,-1,1","9,14,14,23"
oracle,3,1test,0train,F1,,"0,2,1,3",2,0.5128470872325639,17.996608223017017,"-1,1,-1,1","15,17,17,11"
oracle,3,1test,0train,F1,,"0,2,1,3",3,0.13809727662762278,31.75117657999832,"-1,1,-1,1","24,11,14,10"
oracle,3,1test,0train,F1,,"0,2,3,1",0,0.180092742478766,24.37393862096318,"-1,1,-1,1","9,18,15,20"
oracle,3,1test,0train,F1,,"0,2,3,1",1,0.18809389615616062,26.54970785384692,"-1,1,-1,1","9,18,23,9"
oracle,3,1test,0train,F1,,"0,2,3,1",2,0.2606824443846309,21.66154790797665,"-1,1,-1,1","14,7,16,12"
oracle,3,1test,0train,F1,,"0,2,3,1",3,0.20400831213201248,21.78531822205869,"-1,1,-1,1","17,15,13,16"
oracle,3,1test,0train,F1,,"0,3,1,2",0,0.184392802337618,43.40184862349048,"-1,1,-1,1","13,18,15,16"
oracle,3,1test,0train,F1,,"0,3,1,2",1,0.3774422212390996,37.74359284370617,"-1,1,-1,1","10,15,17,14"
oracle,3,1test,0train,F1,,"0,3,1,2",2,0.526642878172947,30.49473495797999,"-1,1,-1,1","10,14,13,10"
oracle,3,1test,0train,F1,,"0,3,1,2",3,0.21781890377258298,39.80595315714301,"-1,1,-1,1","18,12,11,31"
oracle,3,1test,0train,F1,,"0,3,2,1",0,0.17839700158960375,27.472627570060098,"-1,1,-1,1","10,15,23,12"
oracle,3,1test,0train,F1,,"0,3,2,1",1,0.3752234465103056,21.548848008838355,"-1,1,-1,1","10,12,15,19"
oracle,3,1test,0train,F1,,"0,3,2,1",2,0.1597192928490536,29.522656724104273,"-1,1,-1,1","15,9,14,20"
oracle,3,1test,0train,F1,,"0,3,2,1",3,0.19152726692002242,24.80327453816136,"-1,1,-1,1","11,17,19,15"
oracle,3,1test,0train,F1,,"1,0,2,3",0,0.2732502920611138,17.148065133764906,"-1,1,-1,1","11,19,15,24"
oracle,3,1test,0train,F1,,"1,0,2,3",1,0.22978800069444472,23.054431195751576,"-1,1,-1,1","18,11,9,15"
oracle,3,1test,0train,F1,,"1,0,2,3",2,0.17103307569471862,24.325609879941887,"-1,1,-1,1","14,9,17,11"
oracle,3,1test,0train,F1,,"1,0,2,3",3,0.1275703580777975,23.126579141559816,"-1,1,-1,1","20,14,15,13"
oracle,3,1test,0train,F1,,"1,0,3,2",0,0.2790384845107722,26.196971587255113,"-1,1,-1,1","12,15,10,14"
oracle,3,1test,0train,F1,,"1,0,3,2",1,0.21584448821722976,32.789898332059906,"-1,1,-1,1","19,10,11,7"
oracle,3,1test,0train,F1,,"1,0,3,2",2,0.26746649041076315,28.9749021297103,"-1,1,-1,1","11,7,20,14"
oracle,3,1test,0train,F1,,"1,0,3,2",3,0.23099601387857982,27.925942568495742,"-1,1,-1,1","24,21,17,18"
oracle,3,1test,0train,F1,,"1,2,0,3",0,0.26775689639855965,16.325614875158834,"-1,1,-1,1","21,19,11,12"
oracle,3,1test,0train,F1,,"1,2,0,3",1,0.18888388930123204,23.7131270026161,"-1,1,-1,1","13,16,8,16"
oracle,3,1test,0train,F1,,"1,2,0,3",2,0.19060402236298202,23.207770278976003,"-1,1,-1,1","19,12,17,14"
