analysis,row_cell,column_cell,start_index,start_kind,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,stopping_criterion,selected
cross_session,30,21,1,spectral_reflection,1,1,0.41324923658610635,2.3102664385611271e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,30,21,2,spectral_perturbed,-1,-1,0.41222786056939315,1.29630305308949e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",True
cross_session,30,21,3,spectral_perturbed_reflection,1,1,0.41406916377293745,5.569242806164017e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,30,21,4,deterministic_haar,1,1,0.421283763583544,1.3275287070764253e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,30,21,5,deterministic_haar_reflection,-1,-1,0.4290701435285508,4.671928065799799e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,30,22,0,spectral,-1,-1,1.1123632239375285,6.898580685026409e-08,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,30,22,1,spectral_reflection,1,1,1.113605061435058,3.679958628652213e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",False
cross_session,30,22,2,spectral_perturbed,-1,-1,1.112363223953258,6.639392045095955e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,30,22,3,spectral_perturbed_reflection,1,1,1.1136050614287216,9.510450223753912e-08,26,True,"Terminated - min grad norm reached after 26 iterations, 0.06 seconds.",False
cross_session,30,22,4,deterministic_haar,1,1,1.1098817235945118,2.870817910448936e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",True
cross_session,30,22,5,deterministic_haar_reflection,-1,-1,1.1135303336623001,8.495203818757198e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,30,23,0,spectral,1,1,0.5394938643959208,4.133155694305345e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,30,23,1,spectral_reflection,-1,-1,0.5364468492496792,8.43979680438342e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,30,23,2,spectral_perturbed,1,1,0.5394938644307743,7.994841373273768e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,30,23,3,spectral_perturbed_reflection,-1,-1,0.536446849229098,2.5103083643121485e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",True
cross_session,30,23,4,deterministic_haar,-1,-1,0.5382091422777304,9.922991679132216e-07,45,True,"Terminated - min grad norm reached after 45 iterations, 0.12 seconds.",False
cross_session,30,23,5,deterministic_haar_reflection,1,1,0.5378746912956032,8.224330290269179e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,30,24,0,spectral,-1,-1,0.5394615588128433,8.170248305947859e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,30,24,1,spectral_reflection,1,1,0.531740767155628,2.7736371975025126e-07,52,True,"Terminated - min grad norm reached after 52 iterations, 0.15 seconds.",False
cross_session,30,24,2,spectral_perturbed,-1,-1,0.5360005045209091,4.0616335946682234e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",False
cross_session,30,24,3,spectral_perturbed_reflection,1,1,0.5317407673445205,8.283356798109517e-07,46,True,"Terminated - min grad norm reached after 46 iterations, 0.13 seconds.",False
cross_session,30,24,4,deterministic_haar,-1,-1,0.5383783830361228,1.0250712492400221e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.08 seconds.",False
cross_session,30,24,5,deterministic_haar_reflection,1,1,0.5310951284873962,5.937489286527396e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.10 seconds.",True
cross_session,30,25,0,spectral,-1,-1,0.3725129743341648,5.791268172542184e-07,46,True,"Terminated - min grad norm reached after 46 iterations, 0.12 seconds.",False
cross_session,30,25,1,spectral_reflection,1,1,0.3723684703760608,2.976713385873667e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,30,25,2,spectral_perturbed,-1,-1,0.3928482355570161,4.6882460233965254e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.05 seconds.",False
cross_session,30,25,3,spectral_perturbed_reflection,1,1,0.3676110063914675,1.4208384507022164e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.06 seconds.",True
cross_session,30,25,4,deterministic_haar,1,1,0.3829087312641465,3.1300258323466985e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.08 seconds.",False
cross_session,30,25,5,deterministic_haar_reflection,-1,-1,0.3703417062622274,6.261410818969387e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.08 seconds.",False
cross_session,30,26,0,spectral,-1,-1,0.3013049519099591,4.084598557224611e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.08 seconds.",False
cross_session,30,26,1,spectral_reflection,1,1,0.29641805427720364,4.171862963802161e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.08 seconds.",True
cross_session,30,26,2,spectral_perturbed,-1,-1,0.3006026901811093,5.262587562518991e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",False
cross_session,30,26,3,spectral_perturbed_reflection,1,1,0.2964180543133352,9.161926187373993e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",False
cross_session,30,26,4,deterministic_haar,-1,-1,0.298799017971661,2.624287396143465e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,30,26,5,deterministic_haar_reflection,1,1,0.3046351689697428,7.046220093187035e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,30,27,0,spectral,1,1,0.910160768510081,6.461937370500296e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,30,27,1,spectral_reflection,-1,-1,0.9162376620255637,4.740903701176072e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.07 seconds.",False
cross_session,30,27,2,spectral_perturbed,1,1,0.9101607684988685,2.58119985499027e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.08 seconds.",False
cross_session,30,27,3,spectral_perturbed_reflection,-1,-1,0.909993369130256,2.8258937790647757e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,30,27,4,deterministic_haar,1,1,0.9120892350553282,6.083072740158672e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,30,27,5,deterministic_haar_reflection,-1,-1,0.9044725666746598,2.875583959588548e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",True
cross_session,30,28,0,spectral,-1,-1,0.5002255391180219,2.2302840182234459e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",False
cross_session,30,28,1,spectral_reflection,1,1,0.49990072914701983,9.371583329258366e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.07 seconds.",True
cross_session,30,28,2,spectral_perturbed,-1,-1,0.5002255391297336,2.906030696550088e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.08 seconds.",False
cross_session,30,28,3,spectral_perturbed_reflection,1,1,0.49990072916897005,8.938896533747607e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",False
cross_session,30,28,4,deterministic_haar,1,1,0.5017465765866285,4.384593573048342e-07,64,True,"Terminated - min grad norm reached after 64 iterations, 0.23 seconds.",False
cross_session,30,28,5,deterministic_haar_reflection,-1,-1,0.5048455890887,1.1851506742602131e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,30,29,0,spectral,-1,-1,0.39740724569240327,6.40123716053084e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,30,29,1,spectral_reflection,1,1,0.3936541670556734,5.519245844127858e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.12 seconds.",True
cross_session,30,29,2,spectral_perturbed,-1,-1,0.3974072455953467,2.865893266420924e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",False
cross_session,30,29,3,spectral_perturbed_reflection,1,1,0.3940434518364026,3.6297994595621057e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.11 seconds.",False
cross_session,30,29,4,deterministic_haar,-1,-1,0.40683297777792776,6.531248731126877e-07,43,True,"Terminated - min grad norm reached after 43 iterations, 0.14 seconds.",False
cross_session,30,29,5,deterministic_haar_reflection,1,1,0.4066595746179221,1.4826692033511367e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.06 seconds.",False
cross_session,30,30,0,spectral,1,1,0.43343583408610975,5.140854006580311e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,30,30,1,spectral_reflection,-1,-1,0.43643587619376634,7.433388379423785e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,30,30,2,spectral_perturbed,1,1,0.43343583405051955,2.736518517255401e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.08 seconds.",False
cross_session,30,30,3,spectral_perturbed_reflection,-1,-1,0.4299111308517731,2.587740010927988e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.09 seconds.",True
cross_session,30,30,4,deterministic_haar,-1,-1,0.4425688169299603,5.599962380203787e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,30,30,5,deterministic_haar_reflection,1,1,0.4333617537540552,4.0042187909330123e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,30,31,0,spectral,1,1,1.063534240228847,2.579450511016305e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,30,31,1,spectral_reflection,-1,-1,1.0597154513235532,3.7358021425290214e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.07 seconds.",False
cross_session,30,31,2,spectral_perturbed,1,1,1.0618885330202839,8.39374727149023e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.11 seconds.",False
cross_session,30,31,3,spectral_perturbed_reflection,-1,-1,1.059715451296434,1.3123805442110294e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",True
cross_session,30,31,4,deterministic_haar,-1,-1,1.0630352817208981,1.8626170998345275e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,30,31,5,deterministic_haar_reflection,1,1,1.0619083950539625,7.835732324687759e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.06 seconds.",False
cross_session,30,32,0,spectral,1,1,3.7070463392311774,6.718926164792251e-07,65,True,"Terminated - min grad norm reached after 65 iterations, 0.25 seconds.",False
cross_session,30,32,1,spectral_reflection,-1,-1,3.6946895686038994,4.0427882396312705e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.09 seconds.",False
cross_session,30,32,2,spectral_perturbed,1,1,3.6951806521611585,4.267238455680119e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.10 seconds.",False
cross_session,30,32,3,spectral_perturbed_reflection,-1,-1,3.694689568601613,4.1099451413340067e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.10 seconds.",False
cross_session,30,32,4,deterministic_haar,1,1,3.7006940772040786,8.163042215178564e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.08 seconds.",False
cross_session,30,32,5,deterministic_haar_reflection,-1,-1,3.6885689912245656,5.870380635361945e-07,62,True,"Terminated - min grad norm reached after 62 iterations, 0.22 seconds.",True
cross_session,30,33,0,spectral,-1,-1,0.47753484099668464,8.267676815422494e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.12 seconds.",False
cross_session,30,33,1,spectral_reflection,1,1,0.4773561943855911,8.604693265823919e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.05 seconds.",False
cross_session,30,33,2,spectral_perturbed,-1,-1,0.4775348409825296,7.938659672116326e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.11 seconds.",False
cross_session,30,33,3,spectral_perturbed_reflection,1,1,0.477356194363307,1.4258837497184586e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,30,33,4,deterministic_haar,-1,-1,0.4764055803573869,6.415426159334939e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.07 seconds.",False
cross_session,30,33,5,deterministic_haar_reflection,1,1,0.47550278049453343,2.9905252537558767e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.07 seconds.",True
cross_session,30,34,0,spectral,1,1,0.4429852465626347,4.847769891132857e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,30,34,1,spectral_reflection,-1,-1,0.4433416016251083,9.5442050655188e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,30,34,2,spectral_perturbed,1,1,0.4429852465533558,5.508556713479005e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",True
cross_session,30,34,3,spectral_perturbed_reflection,-1,-1,0.44334160161774583,2.554253203163392e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,30,34,4,deterministic_haar,-1,-1,0.4462005555917928,6.783420395825045e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,30,34,5,deterministic_haar_reflection,1,1,0.4457129188160174,5.211131961933464e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.10 seconds.",False
cross_session,30,35,0,spectral,1,1,1.3864768504214176,3.76942680536023e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",True
cross_session,30,35,1,spectral_reflection,-1,-1,1.399368762395302,5.359722491182576e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.08 seconds.",False
cross_session,30,35,2,spectral_perturbed,1,1,1.3864768504390461,5.839289945891585e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,30,35,3,spectral_perturbed_reflection,-1,-1,1.4041167722453418,7.324743236064793e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.06 seconds.",False
cross_session,30,35,4,deterministic_haar,1,1,1.3907657491098948,5.408807580601194e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,30,35,5,deterministic_haar_reflection,-1,-1,1.3895911815014554,2.9488290689301033e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.05 seconds.",False
cross_session,31,0,0,spectral,-1,-1,1.130749633473294,8.711465013272695e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,31,0,1,spectral_reflection,1,1,1.1302747524262284,9.367972887691942e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,31,0,2,spectral_perturbed,-1,-1,1.130749633449654,3.2642091203778096e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,31,0,3,spectral_perturbed_reflection,1,1,1.1315827070019344,2.3182289279884337e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",False
cross_session,31,0,4,deterministic_haar,-1,-1,1.1273288271400992,7.580361374922721e-07,41,True,"Terminated - min grad norm reached after 41 iterations, 0.11 seconds.",True
cross_session,31,0,5,deterministic_haar_reflection,1,1,1.13062125055753,4.1067230765981666e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,31,1,0,spectral,1,1,1.0898489320485953,8.560912721316649e-08,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,31,1,1,spectral_reflection,-1,-1,1.0915479577125495,9.592697748505002e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,31,1,2,spectral_perturbed,1,1,1.0814133871554847,1.993006654465149e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.08 seconds.",True
cross_session,31,1,3,spectral_perturbed_reflection,-1,-1,1.0877074297490286,7.950015827467973e-08,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,31,1,4,deterministic_haar,-1,-1,1.0894982378379017,6.178679065218482e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,31,1,5,deterministic_haar_reflection,1,1,1.081974507367736,6.527162131647503e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.08 seconds.",False
cross_session,31,2,0,spectral,1,1,0.43545202764656193,6.199068901538885e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,31,2,1,spectral_reflection,-1,-1,0.43177435916990436,2.638423770193434e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,31,2,2,spectral_perturbed,1,1,0.4354520276188169,5.168602205787148e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,31,2,3,spectral_perturbed_reflection,-1,-1,0.43177435916701795,1.4670574425470314e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",True
cross_session,31,2,4,deterministic_haar,-1,-1,0.4529356958674993,1.8630580233954634e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,31,2,5,deterministic_haar_reflection,1,1,0.44272552499721163,8.466996579292431e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",False
cross_session,31,3,0,spectral,1,1,0.5156414612050646,2.800694167388662e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",True
cross_session,31,3,1,spectral_reflection,-1,-1,0.5395296383180379,9.043888628813596e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.08 seconds.",False
cross_session,31,3,2,spectral_perturbed,1,1,0.5156414612376637,5.467605306580927e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.05 seconds.",False
cross_session,31,3,3,spectral_perturbed_reflection,-1,-1,0.5250948363032072,4.015495168558176e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.05 seconds.",False
cross_session,31,3,4,deterministic_haar,-1,-1,0.533458710856746,5.050890500966226e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,31,3,5,deterministic_haar_reflection,1,1,0.5314076464312432,5.36478259471018e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.05 seconds.",False
cross_session,31,4,0,spectral,1,1,0.3185358572143601,6.060689827539869e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,31,4,1,spectral_reflection,-1,-1,0.3186609804658479,9.688870110508609e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,31,4,2,spectral_perturbed,1,1,0.31853585724137357,7.760540001124133e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,31,4,3,spectral_perturbed_reflection,-1,-1,0.3186609804194541,8.923134099995107e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,31,4,4,deterministic_haar,1,1,0.3148906898087966,1.9786887754676065e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",True
cross_session,31,4,5,deterministic_haar_reflection,-1,-1,0.3193478223110289,7.698058012089214e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.05 seconds.",False
cross_session,31,5,0,spectral,-1,-1,0.31186917977908657,8.994756505809825e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.09 seconds.",False
cross_session,31,5,1,spectral_reflection,1,1,0.31216790479549056,4.1892812627424935e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.11 seconds.",False
cross_session,31,5,2,spectral_perturbed,-1,-1,0.3118691796526566,6.191963610823252e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",True
cross_session,31,5,3,spectral_perturbed_reflection,1,1,0.3121679049258129,9.113554892671915e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.10 seconds.",False
cross_session,31,5,4,deterministic_haar,1,1,0.3229335155195939,8.359290352854959e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,31,5,5,deterministic_haar_reflection,-1,-1,0.32239644689232705,7.1212503290769e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,31,6,0,spectral,-1,-1,0.5312481721908092,7.63223090518332e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.09 seconds.",False
cross_session,31,6,1,spectral_reflection,1,1,0.5305677212420179,5.975661257578223e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.09 seconds.",False
cross_session,31,6,2,spectral_perturbed,-1,-1,0.5312481721428858,6.804625353743793e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.09 seconds.",False
cross_session,31,6,3,spectral_perturbed_reflection,1,1,0.5305677212434132,4.50576053675228e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.09 seconds.",False
cross_session,31,6,4,deterministic_haar,1,1,0.5373395850215777,5.751902326862602e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.08 seconds.",False
cross_session,31,6,5,deterministic_haar_reflection,-1,-1,0.5293130184159346,5.502868366741399e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",True
cross_session,31,7,0,spectral,1,1,0.47804834609942715,4.024321018497448e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,31,7,1,spectral_reflection,-1,-1,0.4858784815025111,4.80701530545975e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.04 seconds.",False
cross_session,31,7,2,spectral_perturbed,1,1,0.47804834612407004,7.013556629171509e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,31,7,3,spectral_perturbed_reflection,-1,-1,0.48587848151367286,7.086556623929336e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,31,7,4,deterministic_haar,-1,-1,0.46287816443874635,7.653941393926533e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",True
cross_session,31,7,5,deterministic_haar_reflection,1,1,0.4828214884119614,4.851311512279951e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.07 seconds.",False
cross_session,31,8,0,spectral,1,1,0.689035083784978,3.0359965593742096e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.08 seconds.",False
cross_session,31,8,1,spectral_reflection,-1,-1,0.6893648435812181,6.420037893048433e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.08 seconds.",False
cross_session,31,8,2,spectral_perturbed,1,1,0.689562040143115,2.0997058047303228e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,31,8,3,spectral_perturbed_reflection,-1,-1,0.6893648435724522,4.1033946985445294e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.07 seconds.",False
cross_session,31,8,4,deterministic_haar,-1,-1,0.6863140975933576,2.994315900657328e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",True
cross_session,31,8,5,deterministic_haar_reflection,1,1,0.688813020336024,5.696518431040629e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,31,9,0,spectral,-1,-1,0.8166390190217905,6.587362894219053e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.08 seconds.",False
cross_session,31,9,1,spectral_reflection,1,1,0.8164216587345031,5.085754769018502e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",True
cross_session,31,9,2,spectral_perturbed,-1,-1,0.8166390190379526,7.574217440621485e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.09 seconds.",False
cross_session,31,9,3,spectral_perturbed_reflection,1,1,0.8164216587395023,7.777524605076124e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,31,9,4,deterministic_haar,-1,-1,0.8261863577052082,8.32709258794255e-07,48,True,"Terminated - min grad norm reached after 48 iterations, 0.15 seconds.",False
cross_session,31,9,5,deterministic_haar_reflection,1,1,0.846680595510818,7.324226363724887e-08,22,True,"Terminated - min grad norm reached after 22 iterations, 0.07 seconds.",False
cross_session,31,10,0,spectral,-1,-1,0.4395726178531586,5.017990648350436e-07,41,True,"Terminated - min grad norm reached after 41 iterations, 0.13 seconds.",False
cross_session,31,10,1,spectral_reflection,1,1,0.43542722762326036,3.289630457497366e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,31,10,2,spectral_perturbed,-1,-1,0.4395726178713703,7.965457556583239e-07,44,True,"Terminated - min grad norm reached after 44 iterations, 0.14 seconds.",False
cross_session,31,10,3,spectral_perturbed_reflection,1,1,0.43542722762154173,2.292225443528699e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.06 seconds.",False
cross_session,31,10,4,deterministic_haar,1,1,0.43725181852054107,1.2164495434973182e-07,42,True,"Terminated - min grad norm reached after 42 iterations, 0.11 seconds.",False
cross_session,31,10,5,deterministic_haar_reflection,-1,-1,0.4346579370651464,5.561128963007517e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",True
cross_session,31,11,0,spectral,-1,-1,0.7952238346637116,6.279863898268552e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.08 seconds.",False
cross_session,31,11,1,spectral_reflection,1,1,0.7957633653873979,5.909744934013375e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.08 seconds.",False
cross_session,31,11,2,spectral_perturbed,-1,-1,0.7952238346590197,5.091922253070706e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.08 seconds.",True
cross_session,31,11,3,spectral_perturbed_reflection,1,1,0.7957633653866832,5.251268002047175e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.07 seconds.",False
cross_session,31,11,4,deterministic_haar,-1,-1,0.8075278322754893,7.521867726334536e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.07 seconds.",False
cross_session,31,11,5,deterministic_haar_reflection,1,1,0.8094001925485405,6.886393983466465e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.10 seconds.",False
cross_session,31,12,0,spectral,-1,-1,0.5872300490394115,1.9891289151850934e-07,43,True,"Terminated - min grad norm reached after 43 iterations, 0.13 seconds.",False
cross_session,31,12,1,spectral_reflection,1,1,0.5907734500430829,6.875749580381365e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.07 seconds.",False
cross_session,31,12,2,spectral_perturbed,-1,-1,0.5872300490830981,7.600842727835838e-07,41,True,"Terminated - min grad norm reached after 41 iterations, 0.12 seconds.",False
cross_session,31,12,3,spectral_perturbed_reflection,1,1,0.5867950720070798,1.279617904548961e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,31,12,4,deterministic_haar,1,1,0.582361289900936,8.219027755582352e-07,38,True,"Terminated - min grad norm reached after 38 iterations, 0.08 seconds.",False
cross_session,31,12,5,deterministic_haar_reflection,-1,-1,0.5795297284800756,4.7369844928215266e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.07 seconds.",True
cross_session,31,13,0,spectral,-1,-1,0.4704261989732049,2.1562320412596608e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.07 seconds.",False
cross_session,31,13,1,spectral_reflection,1,1,0.4753438450255136,2.4191682369945117e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",False
