dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,session_specific,R,spectrum,46,0.98959823010037073,0.93528995602352238,0.96244409306194678,0.95338497633230201
OpenBMI,AIRM,session_specific,R,spectrum,47,0.97167631860108117,0.99526301743782142,0.98346966801945146,0.91125468742865667
OpenBMI,AIRM,session_specific,R,spectrum,48,0.93564738195858443,0.98623958732168893,0.96094348464013668,0.77204332201567827
OpenBMI,AIRM,session_specific,R,spectrum,49,0.55266912640048982,0.98052510129128989,0.76659711384589002,0.98277044682435966
OpenBMI,AIRM,session_specific,R,spectrum,50,0.98482794588404843,0.94774784863327066,0.96628789725865949,0.83669375496111731
OpenBMI,AIRM,session_specific,R,spectrum,51,0.81633433789796861,0.66016240563574313,0.73824837176685587,0.98694710230118954
OpenBMI,AIRM,session_specific,R,spectrum,52,0.98317549899182211,0.97421229040776725,0.97869389469979495,0.89066367189382689
OpenBMI,AIRM,session_specific,R,spectrum,53,0.98493966349222273,0.55698275293804611,0.77096120821513447,0.9716968502694634
OpenBMI,AIRM,session_specific,R,spectrum,54,0.98054892000543847,0.35792099765574636,0.66923495883059259,0.4444862918231835
OpenBMI,AIRM,pooled_session,Z,sensor,1,0.11921721583245407,0.21017923893590307,0.16469822738417858,0.18858730889991307
OpenBMI,AIRM,pooled_session,Z,sensor,2,0.58575667273740606,0.43384272687903153,0.50979969980821893,0.079397939363473266
