subject,session,class,state,half,trial_count,normalized_karcher_residual,warning_count
50,0,left_hand,5,A,25,5.6374734659655155e-11,0
50,0,left_hand,5,B,25,5.027070388546821e-11,0
50,0,right_hand,1,full,50,4.5893934499710224e-11,0
50,0,right_hand,1,A,25,4.283217069746345e-11,0
50,0,right_hand,1,B,25,5.815986807914634e-11,0
50,0,right_hand,2,full,50,4.9175309921494264e-11,0
50,0,right_hand,2,A,25,5.573811758088479e-11,0
50,0,right_hand,2,B,25,5.6760565880491604e-11,0
50,0,right_hand,3,full,50,4.232260202984316e-11,0
50,0,right_hand,3,A,25,5.00300913075262e-11,0
50,0,right_hand,3,B,25,4.816195374362163e-11,0
50,0,right_hand,4,full,50,4.801963201531911e-11,0
50,0,right_hand,4,A,25,5.671676221113851e-11,0
50,0,right_hand,4,B,25,5.005233472354857e-11,0
50,0,right_hand,5,full,50,4.736930493617482e-11,0
50,0,right_hand,5,A,25,5.28433873303449e-11,0
50,0,right_hand,5,B,25,5.083089346004061e-11,0
51,0,left_hand,1,full,50,7.090595408745842e-11,0
51,0,left_hand,1,A,25,6.503426905601099e-11,0
51,0,left_hand,1,B,25,8.244476994354412e-11,0
51,0,left_hand,2,full,50,7.58673934407988e-11,0
51,0,left_hand,2,A,25,6.691779254587407e-11,0
51,0,left_hand,2,B,25,8.451600142129338e-11,0
51,0,left_hand,3,full,50,6.801139983609592e-11,0
51,0,left_hand,3,A,25,7.008064828808296e-11,0
51,0,left_hand,3,B,25,7.630944674104071e-11,0
51,0,left_hand,4,full,50,6.897736497121141e-11,0
51,0,left_hand,4,A,25,7.458150068217376e-11,0
51,0,left_hand,4,B,25,7.074491026758429e-11,0
51,0,left_hand,5,full,50,5.972899376677147e-11,0
51,0,left_hand,5,A,25,5.876239638715665e-11,0
51,0,left_hand,5,B,25,6.339986497673356e-11,0
51,0,right_hand,1,full,50,6.260600755812336e-11,0
51,0,right_hand,1,A,25,6.360193322999373e-11,0
51,0,right_hand,1,B,25,6.447361964132617e-11,0
51,0,right_hand,2,full,50,5.704740848563929e-11,0
51,0,right_hand,2,A,25,5.7651337661669726e-11,0
51,0,right_hand,2,B,25,6.289366179301274e-11,0
51,0,right_hand,3,full,50,6.951679327469443e-11,0
51,0,right_hand,3,A,25,7.068235888595207e-11,0
51,0,right_hand,3,B,25,7.388118986730066e-11,0
51,0,right_hand,4,full,50,5.763261815216155e-11,0
51,0,right_hand,4,A,25,6.119971689209677e-11,0
51,0,right_hand,4,B,25,5.6599784489773255e-11,0
51,0,right_hand,5,full,50,6.068765156912091e-11,0
51,0,right_hand,5,A,25,6.284709975259325e-11,0
51,0,right_hand,5,B,25,6.096275585325586e-11,0
52,0,left_hand,1,full,50,6.675601557957316e-11,0
52,0,left_hand,1,A,25,7.049844628716054e-11,0
52,0,left_hand,1,B,25,6.668086652361728e-11,0
52,0,left_hand,2,full,50,7.036709518361084e-11,0
52,0,left_hand,2,A,25,7.475940069706126e-11,0
52,0,left_hand,2,B,25,7.140930804802811e-11,0
52,0,left_hand,3,full,50,7.206046484273757e-11,0
52,0,left_hand,3,A,25,8.019228151609523e-11,0
52,0,left_hand,3,B,25,6.573688076689849e-11,0
52,0,left_hand,4,full,50,6.851678739808413e-11,0
52,0,left_hand,4,A,25,6.770648366950141e-11,0
52,0,left_hand,4,B,25,6.87084448843249e-11,0
52,0,left_hand,5,full,50,6.936474557202465e-11,0
52,0,left_hand,5,A,25,7.199665786127625e-11,0
52,0,left_hand,5,B,25,7.200641646718498e-11,0
52,0,right_hand,1,full,50,7.022514774305103e-11,0
52,0,right_hand,1,A,25,7.250476689192114e-11,0
52,0,right_hand,1,B,25,7.098534006557139e-11,0
52,0,right_hand,2,full,50,6.225576593341475e-11,0
52,0,right_hand,2,A,25,6.867750365107278e-11,0
52,0,right_hand,2,B,25,6.108118372010948e-11,0
52,0,right_hand,3,full,50,6.734143499553715e-11,0
52,0,right_hand,3,A,25,6.441386751984072e-11,0
52,0,right_hand,3,B,25,6.929507961598992e-11,0
52,0,right_hand,4,full,50,6.945261837599578e-11,0
52,0,right_hand,4,A,25,6.699558976958668e-11,0
52,0,right_hand,4,B,25,7.169358732204957e-11,0
52,0,right_hand,5,full,50,6.831669628497191e-11,0
52,0,right_hand,5,A,25,6.909329755001476e-11,0
52,0,right_hand,5,B,25,7.15016701087664e-11,0
53,0,left_hand,1,full,50,7.454897910933288e-11,0
53,0,left_hand,1,A,25,7.789600597370616e-11,0
53,0,left_hand,1,B,25,7.541146256765495e-11,0
53,0,left_hand,2,full,50,7.682936285871119e-11,0
53,0,left_hand,2,A,25,7.93868187489488e-11,0
53,0,left_hand,2,B,25,7.458206431346867e-11,0
53,0,left_hand,3,full,50,7.967187900349078e-11,0
53,0,left_hand,3,A,25,8.09123198041625e-11,0
53,0,left_hand,3,B,25,7.666581075450339e-11,0
53,0,left_hand,4,full,50,7.16642533151892e-11,0
53,0,left_hand,4,A,25,7.246114727003198e-11,0
53,0,left_hand,4,B,25,7.098140955447015e-11,0
53,0,left_hand,5,full,50,7.829884439807317e-11,0
53,0,left_hand,5,A,25,7.216535409966579e-11,0
53,0,left_hand,5,B,25,8.669532577016572e-11,0
53,0,right_hand,1,full,50,8.210004111438955e-11,0
53,0,right_hand,1,A,25,8.593628812082041e-11,0
53,0,right_hand,1,B,25,7.908452574506535e-11,0
53,0,right_hand,2,full,50,8.049153065509993e-11,0
53,0,right_hand,2,A,25,7.779072313995004e-11,0
53,0,right_hand,2,B,25,8.303658435830269e-11,0
53,0,right_hand,3,full,50,7.608271831090828e-11,0
53,0,right_hand,3,A,25,7.907380973968015e-11,0
53,0,right_hand,3,B,25,7.616464154809649e-11,0
53,0,right_hand,4,full,50,7.726077653596383e-11,0
53,0,right_hand,4,A,25,7.89991893624588e-11,0
53,0,right_hand,4,B,25,7.720229852475251e-11,0
53,0,right_hand,5,full,50,7.643277720462457e-11,0
53,0,right_hand,5,A,25,7.710238094015182e-11,0
53,0,right_hand,5,B,25,7.642366404509112e-11,0
54,0,left_hand,1,full,50,3.7790488812292354e-11,0
54,0,left_hand,1,A,25,5.367322622784495e-11,0
54,0,left_hand,1,B,25,6.0638286054938e-11,0
54,0,left_hand,2,full,50,7.437963304038307e-11,0
54,0,left_hand,2,A,25,4.84446669736161e-11,0
54,0,left_hand,2,B,25,5.613546325507534e-11,0
54,0,left_hand,3,full,50,5.819766090512023e-11,0
54,0,left_hand,3,A,25,5.1521691412955316e-11,0
54,0,left_hand,3,B,25,7.308424350340964e-11,0
54,0,left_hand,4,full,50,5.767331442703738e-11,0
54,0,left_hand,4,A,25,5.4558342274628044e-11,0
54,0,left_hand,4,B,25,6.200729667994358e-11,0
54,0,left_hand,5,full,50,5.632495835691004e-11,0
54,0,left_hand,5,A,25,5.3737096647127786e-11,0
54,0,left_hand,5,B,25,5.968919138368167e-11,0
54,0,right_hand,1,full,50,7.48976625477741e-11,0
54,0,right_hand,1,A,25,5.454430126811002e-11,0
54,0,right_hand,1,B,25,8.590899813935138e-11,0
54,0,right_hand,2,full,50,5.923331277944045e-11,0
54,0,right_hand,2,A,25,5.350962722937267e-11,0
54,0,right_hand,2,B,25,6.764539672866458e-11,0
54,0,right_hand,3,full,50,4.1626462396146976e-11,0
54,0,right_hand,3,A,25,5.4791256204650455e-11,0
54,0,right_hand,3,B,25,6.350664001341133e-11,0
54,0,right_hand,4,full,50,5.942382812451716e-11,0
54,0,right_hand,4,A,25,6.113636297454552e-11,0
54,0,right_hand,4,B,25,6.208949441377788e-11,0
54,0,right_hand,5,full,50,5.481970160694357e-11,0
54,0,right_hand,5,A,25,5.49308658443671e-11,0
54,0,right_hand,5,B,25,5.584201938837714e-11,0
1,1,left_hand,1,full,50,4.481621957721435e-11,0
1,1,left_hand,1,A,25,8.858163193122856e-11,0
1,1,left_hand,1,B,25,4.96606715096959e-11,0
1,1,left_hand,2,full,50,9.149928860169455e-11,0
1,1,left_hand,2,A,25,5.0902140774609576e-11,0
1,1,left_hand,2,B,25,4.970411090770935e-11,0
1,1,left_hand,3,full,50,4.557251160333686e-11,0
1,1,left_hand,3,A,25,5.511129896028119e-11,0
1,1,left_hand,3,B,25,8.63152442740499e-11,0
1,1,left_hand,4,full,50,8.404363346705481e-11,0
1,1,left_hand,4,A,25,4.179706969911009e-11,0
1,1,left_hand,4,B,25,7.363619130844323e-11,0
1,1,left_hand,5,full,50,5.359584742652463e-11,0
1,1,left_hand,5,A,25,6.969782646840326e-11,0
1,1,left_hand,5,B,25,6.63310979068789e-11,0
1,1,right_hand,1,full,50,7.7547470384615e-11,0
1,1,right_hand,1,A,25,4.509184431394739e-11,0
1,1,right_hand,1,B,25,6.804995428727437e-11,0
1,1,right_hand,2,full,50,8.742306249360937e-11,0
1,1,right_hand,2,A,25,4.342988895855877e-11,0
1,1,right_hand,2,B,25,7.241895608393922e-11,0
1,1,right_hand,3,full,50,4.3882995794073644e-11,0
1,1,right_hand,3,A,25,4.861816083709868e-11,0
1,1,right_hand,3,B,25,6.673274152555645e-11,0
1,1,right_hand,4,full,50,4.1615982020463416e-11,0
1,1,right_hand,4,A,25,4.8265714025979584e-11,0
1,1,right_hand,4,B,25,7.60053463763051e-11,0
1,1,right_hand,5,full,50,6.190243042219553e-11,0
1,1,right_hand,5,A,25,7.242847690242578e-11,0
1,1,right_hand,5,B,25,5.195005314793897e-11,0
2,1,left_hand,1,full,50,5.5940376396717205e-11,0
2,1,left_hand,1,A,25,6.031872641345203e-11,0
2,1,left_hand,1,B,25,5.553227137776608e-11,0
2,1,left_hand,2,full,50,5.7779770850632737e-11,0
2,1,left_hand,2,A,25,6.230450298640848e-11,0
2,1,left_hand,2,B,25,5.6188798095318516e-11,0
2,1,left_hand,3,full,50,6.159721892005955e-11,0
2,1,left_hand,3,A,25,6.024120892897014e-11,0
2,1,left_hand,3,B,25,6.683805440608023e-11,0
2,1,left_hand,4,full,50,5.904293240290882e-11,0
2,1,left_hand,4,A,25,6.212655796652248e-11,0
2,1,left_hand,4,B,25,5.939800753108748e-11,0
2,1,left_hand,5,full,50,5.848639538315929e-11,0
2,1,left_hand,5,A,25,6.043867165890822e-11,0
2,1,left_hand,5,B,25,5.937519501735252e-11,0
2,1,right_hand,1,full,50,6.215350856989557e-11,0
2,1,right_hand,1,A,25,6.802594956953138e-11,0
2,1,right_hand,1,B,25,5.812530919531937e-11,0
2,1,right_hand,2,full,50,6.645081642030502e-11,0
2,1,right_hand,2,A,25,7.525643418895016e-11,0
2,1,right_hand,2,B,25,6.069642292588765e-11,0
2,1,right_hand,3,full,50,6.341973971998147e-11,0
2,1,right_hand,3,A,25,7.42211164924762e-11,0
2,1,right_hand,3,B,25,5.3691807956937586e-11,0
2,1,right_hand,4,full,50,5.988410396042567e-11,0
2,1,right_hand,4,A,25,6.0501078695236e-11,0
2,1,right_hand,4,B,25,6.184073501099936e-11,0
2,1,right_hand,5,full,50,5.910991831846125e-11,0
2,1,right_hand,5,A,25,6.004463051429002e-11,0
2,1,right_hand,5,B,25,5.78689314885279e-11,0
3,1,left_hand,1,full,50,8.006591698646804e-11,0
3,1,left_hand,1,A,25,8.489781815511311e-11,0
3,1,left_hand,1,B,25,7.559252996967617e-11,0
3,1,left_hand,2,full,50,8.105473637923424e-11,0
3,1,left_hand,2,A,25,7.970054780015541e-11,0
3,1,left_hand,2,B,25,7.898114293071247e-11,0
3,1,left_hand,3,full,50,7.966263206510735e-11,0
3,1,left_hand,3,A,25,7.624255943679793e-11,0
3,1,left_hand,3,B,25,8.215637329130956e-11,0
3,1,left_hand,4,full,50,7.570953827146287e-11,0
3,1,left_hand,4,A,25,7.210680750037358e-11,0
3,1,left_hand,4,B,25,7.579076645024093e-11,0
3,1,left_hand,5,full,50,7.960465922478448e-11,0
3,1,left_hand,5,A,25,7.699496635339173e-11,0
3,1,left_hand,5,B,25,8.158808772970115e-11,0
3,1,right_hand,1,full,50,7.829265482977689e-11,0
3,1,right_hand,1,A,25,7.709429875922715e-11,0
3,1,right_hand,1,B,25,7.638885330142424e-11,0
3,1,right_hand,2,full,50,7.471055382068114e-11,0
3,1,right_hand,2,A,25,7.932876823399823e-11,0
3,1,right_hand,2,B,25,7.136011807914357e-11,0
3,1,right_hand,3,full,50,7.270796723539065e-11,0
3,1,right_hand,3,A,25,7.733512813743247e-11,0
3,1,right_hand,3,B,25,6.935514214755972e-11,0
3,1,right_hand,4,full,50,8.001856419106972e-11,0
3,1,right_hand,4,A,25,7.727087753532969e-11,0
3,1,right_hand,4,B,25,8.355303696014913e-11,0
3,1,right_hand,5,full,50,8.246528018301688e-11,0
3,1,right_hand,5,A,25,8.123527495673562e-11,0
3,1,right_hand,5,B,25,8.12162512244693e-11,0
4,1,left_hand,1,full,50,6.93347665995076e-11,0
4,1,left_hand,1,A,25,7.694687078372293e-11,0
4,1,left_hand,1,B,25,3.2943670101304005e-11,0
4,1,left_hand,2,full,50,6.713272970877141e-11,0
4,1,left_hand,2,A,25,3.1914729711480093e-11,0
4,1,left_hand,2,B,25,7.538405052078628e-11,0
4,1,left_hand,3,full,50,6.497691248480424e-11,0
4,1,left_hand,3,A,25,3.052671781839635e-11,0
4,1,left_hand,3,B,25,7.595004487831983e-11,0
4,1,left_hand,4,full,50,6.660981630969561e-11,0
4,1,left_hand,4,A,25,3.851626094706974e-11,0
4,1,left_hand,4,B,25,7.645037580003288e-11,0
4,1,left_hand,5,full,50,7.205745282620766e-11,0
4,1,left_hand,5,A,25,3.265395934612799e-11,0
4,1,left_hand,5,B,25,3.18021594445882e-11,0
4,1,right_hand,1,full,50,7.326199410273821e-11,0
4,1,right_hand,1,A,25,3.110260316145138e-11,0
4,1,right_hand,1,B,25,3.5622885784778094e-11,0
4,1,right_hand,2,full,50,6.938181654959647e-11,0
4,1,right_hand,2,A,25,3.3586081437177895e-11,0
4,1,right_hand,2,B,25,7.77839953666184e-11,0
4,1,right_hand,3,full,50,7.595710537939877e-11,0
4,1,right_hand,3,A,25,3.6886306844588714e-11,0
4,1,right_hand,3,B,25,3.1457926996960285e-11,0
4,1,right_hand,4,full,50,6.289901593824943e-11,0
4,1,right_hand,4,A,25,3.202021304499772e-11,0
4,1,right_hand,4,B,25,7.443946454399421e-11,0
4,1,right_hand,5,full,50,6.954408916538228e-11,0
4,1,right_hand,5,A,25,3.459373888266336e-11,0
4,1,right_hand,5,B,25,3.064823059589987e-11,0
5,1,left_hand,1,full,50,5.3508571719605697e-11,0
5,1,left_hand,1,A,25,6.104323168599788e-11,0
5,1,left_hand,1,B,25,5.490811543714208e-11,0
5,1,left_hand,2,full,50,5.599301577952152e-11,0
5,1,left_hand,2,A,25,6.615176171515307e-11,0
5,1,left_hand,2,B,25,5.459005716446509e-11,0
5,1,left_hand,3,full,50,5.2601642107587165e-11,0
5,1,left_hand,3,A,25,5.886209794453687e-11,0
5,1,left_hand,3,B,25,5.514074793006131e-11,0
5,1,left_hand,4,full,50,5.3047217598600465e-11,0
5,1,left_hand,4,A,25,6.02336749991424e-11,0
5,1,left_hand,4,B,25,5.712508786206799e-11,0
5,1,left_hand,5,full,50,5.030330399026415e-11,0
5,1,left_hand,5,A,25,5.5731958455336125e-11,0
5,1,left_hand,5,B,25,5.390276681702306e-11,0
5,1,right_hand,1,full,50,6.437746599838149e-11,0
5,1,right_hand,1,A,25,8.179346297323961e-11,0
5,1,right_hand,1,B,25,5.0259938133648585e-11,0
5,1,right_hand,2,full,50,6.622238683190882e-11,0
5,1,right_hand,2,A,25,6.216576853734216e-11,0
5,1,right_hand,2,B,25,8.197084985593644e-11,0
5,1,right_hand,3,full,50,5.729096741021383e-11,0
5,1,right_hand,3,A,25,6.770680128870552e-11,0
5,1,right_hand,3,B,25,5.979381587226474e-11,0
5,1,right_hand,4,full,50,4.917360278558249e-11,0
5,1,right_hand,4,A,25,5.387138519538595e-11,0
5,1,right_hand,4,B,25,5.316258776707558e-11,0
5,1,right_hand,5,full,50,4.802844577510689e-11,0
5,1,right_hand,5,A,25,4.731015922513841e-11,0
5,1,right_hand,5,B,25,5.270674198995e-11,0
6,1,left_hand,1,full,50,6.107121340644613e-11,0
6,1,left_hand,1,A,25,5.907027313555101e-11,0
6,1,left_hand,1,B,25,6.626865968155732e-11,0
6,1,left_hand,2,full,50,6.620315948585088e-11,0
6,1,left_hand,2,A,25,6.540894528665036e-11,0
6,1,left_hand,2,B,25,6.615469180088962e-11,0
6,1,left_hand,3,full,50,6.461679216624612e-11,0
6,1,left_hand,3,A,25,6.504397987785289e-11,0
6,1,left_hand,3,B,25,6.7855620109672e-11,0
6,1,left_hand,4,full,50,6.550212535639236e-11,0
6,1,left_hand,4,A,25,6.699021252972323e-11,0
6,1,left_hand,4,B,25,6.559707215664375e-11,0
6,1,left_hand,5,full,50,6.573531759759134e-11,0
6,1,left_hand,5,A,25,6.832683535844709e-11,0
6,1,left_hand,5,B,25,6.598379263033439e-11,0
6,1,right_hand,1,full,50,5.774011145273557e-11,0
6,1,right_hand,1,A,25,6.113258528543564e-11,0
6,1,right_hand,1,B,25,5.632531071095352e-11,0
6,1,right_hand,2,full,50,6.447439185574782e-11,0
6,1,right_hand,2,A,25,5.980639359400943e-11,0
6,1,right_hand,2,B,25,6.984877632839489e-11,0
6,1,right_hand,3,full,50,5.829399880576986e-11,0
6,1,right_hand,3,A,25,6.129992617286125e-11,0
6,1,right_hand,3,B,25,5.544025165322998e-11,0
6,1,right_hand,4,full,50,6.649144918577e-11,0
6,1,right_hand,4,A,25,7.019318135317501e-11,0
6,1,right_hand,4,B,25,6.463892987757212e-11,0
6,1,right_hand,5,full,50,6.874912016341097e-11,0
6,1,right_hand,5,A,25,7.232631658592182e-11,0
6,1,right_hand,5,B,25,6.600909372866599e-11,0
7,1,left_hand,1,full,50,3.921908600938769e-11,0
7,1,left_hand,1,A,25,4.1499236672724166e-11,0
7,1,left_hand,1,B,25,3.9867488086311726e-11,0
7,1,left_hand,2,full,50,3.9132249586503e-11,0
7,1,left_hand,2,A,25,4.03697760902576e-11,0
7,1,left_hand,2,B,25,4.0077621283802084e-11,0
7,1,left_hand,3,full,50,3.87435895075211e-11,0
7,1,left_hand,3,A,25,3.897149970897023e-11,0
7,1,left_hand,3,B,25,3.976969722678093e-11,0
7,1,left_hand,4,full,50,4.025941027183654e-11,0
7,1,left_hand,4,A,25,3.877717089233512e-11,0
7,1,left_hand,4,B,25,4.2780257583105424e-11,0
7,1,left_hand,5,full,50,3.8774456543300446e-11,0
7,1,left_hand,5,A,25,4.018289575886167e-11,0
7,1,left_hand,5,B,25,3.989069520666717e-11,0
7,1,right_hand,1,full,50,4.237554593896704e-11,0
7,1,right_hand,1,A,25,3.988993651636728e-11,0
7,1,right_hand,1,B,25,4.700477823180141e-11,0
7,1,right_hand,2,full,50,3.97781970677971e-11,0
7,1,right_hand,2,A,25,8.337417463647713e-11,0
7,1,right_hand,2,B,25,4.6307529357636e-11,0
7,1,right_hand,3,full,50,4.817538410520305e-11,0
7,1,right_hand,3,A,25,4.656878233331776e-11,0
7,1,right_hand,3,B,25,5.1663367017625084e-11,0
7,1,right_hand,4,full,50,4.194966237907448e-11,0
7,1,right_hand,4,A,25,4.430301444667232e-11,0
7,1,right_hand,4,B,25,4.068446706905394e-11,0
7,1,right_hand,5,full,50,4.060632481637645e-11,0
7,1,right_hand,5,A,25,8.450364064466246e-11,0
7,1,right_hand,5,B,25,4.388923340801261e-11,0
8,1,left_hand,1,full,50,5.1663545207514384e-11,0
8,1,left_hand,1,A,25,7.964010040810279e-11,0
8,1,left_hand,1,B,25,6.761388332669034e-11,0
8,1,left_hand,2,full,50,4.84456292365413e-11,0
8,1,left_hand,2,A,25,8.05163493961686e-11,0
8,1,left_hand,2,B,25,6.502743303353724e-11,0
8,1,left_hand,3,full,50,7.750572944679965e-11,0
8,1,left_hand,3,A,25,6.82675432721529e-11,0
8,1,left_hand,3,B,25,8.54429586064998e-11,0
8,1,left_hand,4,full,50,7.597834596238138e-11,0
8,1,left_hand,4,A,25,7.749568985471115e-11,0
8,1,left_hand,4,B,25,7.5533079277823e-11,0
8,1,left_hand,5,full,50,7.961303222233014e-11,0
8,1,left_hand,5,A,25,7.350078820527719e-11,0
8,1,left_hand,5,B,25,8.17816458535961e-11,0
8,1,right_hand,1,full,50,6.765282571491801e-11,0
8,1,right_hand,1,A,25,6.712667364235378e-11,0
8,1,right_hand,1,B,25,6.737047767266747e-11,0
8,1,right_hand,2,full,50,7.796064556952835e-11,0
8,1,right_hand,2,A,25,7.129356125672694e-11,0
8,1,right_hand,2,B,25,8.080650509055872e-11,0
8,1,right_hand,3,full,50,7.85853449133548e-11,0
8,1,right_hand,3,A,25,3.9035284535283076e-11,0
8,1,right_hand,3,B,25,7.23873314611668e-11,0
8,1,right_hand,4,full,50,3.98111684179011e-11,0
8,1,right_hand,4,A,25,5.1060316125740976e-11,0
8,1,right_hand,4,B,25,7.669742343130298e-11,0
8,1,right_hand,5,full,50,4.992508519175167e-11,0
8,1,right_hand,5,A,25,6.082864747009632e-11,0
8,1,right_hand,5,B,25,8.018197376409693e-11,0
9,1,left_hand,1,full,50,4.03281023132234e-11,0
9,1,left_hand,1,A,25,4.291228053610429e-11,0
9,1,left_hand,1,B,25,4.656286428621356e-11,0
9,1,left_hand,2,full,50,4.008876053658238e-11,0
9,1,left_hand,2,A,25,4.218507674101588e-11,0
9,1,left_hand,2,B,25,4.9934750421603526e-11,0
9,1,left_hand,3,full,50,4.44473472271296e-11,0
9,1,left_hand,3,A,25,4.5775669849930596e-11,0
9,1,left_hand,3,B,25,4.983933156606395e-11,0
9,1,left_hand,4,full,50,4.2426451135164106e-11,0
9,1,left_hand,4,A,25,4.2233178496274187e-11,0
9,1,left_hand,4,B,25,4.783840009385529e-11,0
9,1,left_hand,5,full,50,4.291032070379018e-11,0
9,1,left_hand,5,A,25,4.840147419836895e-11,0
9,1,left_hand,5,B,25,4.804756196181958e-11,0
9,1,right_hand,1,full,50,5.012760433698006e-11,0
9,1,right_hand,1,A,25,5.219344234745076e-11,0
9,1,right_hand,1,B,25,5.2671359284028593e-11,0
9,1,right_hand,2,full,50,3.9691137906174375e-11,0
9,1,right_hand,2,A,25,4.673544828974037e-11,0
9,1,right_hand,2,B,25,4.3191813230036325e-11,0
9,1,right_hand,3,full,50,4.475542388854695e-11,0
9,1,right_hand,3,A,25,4.671639515296292e-11,0
9,1,right_hand,3,B,25,4.651187762756196e-11,0
9,1,right_hand,4,full,50,4.050413948658995e-11,0
9,1,right_hand,4,A,25,5.5115104288776833e-11,0
9,1,right_hand,4,B,25,4.936880447612429e-11,0
9,1,right_hand,5,full,50,4.397202898453949e-11,0
9,1,right_hand,5,A,25,4.861921321524805e-11,0
9,1,right_hand,5,B,25,4.90799669214626e-11,0
10,1,left_hand,1,full,50,7.425993818585474e-11,0
10,1,left_hand,1,A,25,7.343179599199404e-11,0
10,1,left_hand,1,B,25,7.638419040948034e-11,0
10,1,left_hand,2,full,50,8.424990324417865e-11,0
10,1,left_hand,2,A,25,8.37132211914287e-11,0
10,1,left_hand,2,B,25,3.702355496173012e-11,0
10,1,left_hand,3,full,50,7.993731929201423e-11,0
10,1,left_hand,3,A,25,7.23352935212452e-11,0
10,1,left_hand,3,B,25,8.476219744485106e-11,0
10,1,left_hand,4,full,50,8.386788144714161e-11,0
10,1,left_hand,4,A,25,8.547746314554866e-11,0
10,1,left_hand,4,B,25,8.205057808393656e-11,0
10,1,left_hand,5,full,50,8.479041584081177e-11,0
10,1,left_hand,5,A,25,3.752865143352395e-11,0
10,1,left_hand,5,B,25,8.49195747116221e-11,0
10,1,right_hand,1,full,50,7.2810460545728e-11,0
10,1,right_hand,1,A,25,7.146985665106525e-11,0
10,1,right_hand,1,B,25,7.36884098184747e-11,0
10,1,right_hand,2,full,50,7.775504212709326e-11,0
10,1,right_hand,2,A,25,7.130948619996617e-11,0
10,1,right_hand,2,B,25,8.057755665088444e-11,0
10,1,right_hand,3,full,50,7.943678715413948e-11,0
10,1,right_hand,3,A,25,7.226465937021171e-11,0
10,1,right_hand,3,B,25,8.566508764466004e-11,0
10,1,right_hand,4,full,50,7.855983493899309e-11,0
10,1,right_hand,4,A,25,7.359671885582483e-11,0
10,1,right_hand,4,B,25,8.270880861458699e-11,0
10,1,right_hand,5,full,50,8.06768578097196e-11,0
10,1,right_hand,5,A,25,3.6964859760915046e-11,0
10,1,right_hand,5,B,25,7.864443275368362e-11,0
11,1,left_hand,1,full,50,4.98715512237899e-11,0
11,1,left_hand,1,A,25,5.028691687148874e-11,0
11,1,left_hand,1,B,25,5.1710840834566736e-11,0
11,1,left_hand,2,full,50,4.1628654305556506e-11,0
11,1,left_hand,2,A,25,4.5996866100323195e-11,0
11,1,left_hand,2,B,25,3.9226943669636235e-11,0
11,1,left_hand,3,full,50,4.600731911961375e-11,0
11,1,left_hand,3,A,25,5.026692720580637e-11,0
11,1,left_hand,3,B,25,4.626582486530251e-11,0
11,1,left_hand,4,full,50,5.058635781405589e-11,0
11,1,left_hand,4,A,25,5.046292849078484e-11,0
11,1,left_hand,4,B,25,5.310741990760642e-11,0
11,1,left_hand,5,full,50,4.998675436845468e-11,0
11,1,left_hand,5,A,25,4.5907521888990485e-11,0
11,1,left_hand,5,B,25,5.607442042046777e-11,0
11,1,right_hand,1,full,50,6.439022753165562e-11,0
11,1,right_hand,1,A,25,6.992923944213189e-11,0
11,1,right_hand,1,B,25,6.144964782997992e-11,0
11,1,right_hand,2,full,50,5.594642705645292e-11,0
11,1,right_hand,2,A,25,5.1927055837230005e-11,0
11,1,right_hand,2,B,25,6.363629425719375e-11,0
11,1,right_hand,3,full,50,4.961899212398066e-11,0
11,1,right_hand,3,A,25,5.178189367909749e-11,0
11,1,right_hand,3,B,25,4.65351569282331e-11,0
11,1,right_hand,4,full,50,5.318492331949041e-11,0
11,1,right_hand,4,A,25,5.796371750061549e-11,0
11,1,right_hand,4,B,25,4.9703426156850046e-11,0
11,1,right_hand,5,full,50,5.541534425920381e-11,0
11,1,right_hand,5,A,25,5.515780494781126e-11,0
11,1,right_hand,5,B,25,5.7122190618833904e-11,0
12,1,left_hand,1,full,50,5.621006857608599e-11,0
12,1,left_hand,1,A,25,6.29295709755706e-11,0
12,1,left_hand,1,B,25,5.4878621702484474e-11,0
12,1,left_hand,2,full,50,6.200344222978661e-11,0
12,1,left_hand,2,A,25,6.194830868068414e-11,0
12,1,left_hand,2,B,25,6.070954883287566e-11,0
12,1,left_hand,3,full,50,6.591396826378288e-11,0
12,1,left_hand,3,A,25,6.369475816849236e-11,0
12,1,left_hand,3,B,25,7.05996216205226e-11,0
12,1,left_hand,4,full,50,8.687347660288105e-11,0
12,1,left_hand,4,A,25,6.927098683752489e-11,0
12,1,left_hand,4,B,25,4.408324560181636e-11,0
12,1,left_hand,5,full,50,3.9998439543143283e-11,0
12,1,left_hand,5,A,25,5.2848360573480784e-11,0
12,1,left_hand,5,B,25,6.600306511897793e-11,0
12,1,right_hand,1,full,50,5.922828175589501e-11,0
12,1,right_hand,1,A,25,6.123662893126011e-11,0
12,1,right_hand,1,B,25,6.03447146307079e-11,0
12,1,right_hand,2,full,50,5.84973114545034e-11,0
12,1,right_hand,2,A,25,6.562697828780396e-11,0
12,1,right_hand,2,B,25,5.3278707681051046e-11,0
12,1,right_hand,3,full,50,6.549744512270008e-11,0
12,1,right_hand,3,A,25,6.991984475807011e-11,0
12,1,right_hand,3,B,25,6.353742799367001e-11,0
12,1,right_hand,4,full,50,6.299190430808573e-11,0
12,1,right_hand,4,A,25,6.477957047679388e-11,0
12,1,right_hand,4,B,25,5.993909829073245e-11,0
12,1,right_hand,5,full,50,5.504491359933913e-11,0
12,1,right_hand,5,A,25,5.648681081856016e-11,0
